#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
275782:5043,377:377,06/25/16 17:10:53,STABLE BEAMS,6500,136922.830,132864.872,20.2,PXL
275782:5043,378:378,06/25/16 17:11:17,STABLE BEAMS,6500,136379.418,132343.986,20.2,PXL
275782:5043,379:379,06/25/16 17:11:40,STABLE BEAMS,6500,136745.355,130827.455,20.2,PXL
275782:5043,380:380,06/25/16 17:12:03,STABLE BEAMS,6500,136869.649,132803.463,20.2,PXL
275782:5043,381:381,06/25/16 17:12:27,STABLE BEAMS,6500,136419.602,132369.043,20.2,PXL
275782:5043,382:382,06/25/16 17:12:50,STABLE BEAMS,6500,137231.996,133340.339,20.3,PXL
275782:5043,383:383,06/25/16 17:13:13,STABLE BEAMS,6500,136965.443,132745.092,20.3,PXL
275782:5043,384:384,06/25/16 17:13:37,STABLE BEAMS,6500,136971.523,132922.083,20.3,PXL
275782:5043,385:385,06/25/16 17:14:00,STABLE BEAMS,6500,136975.531,132780.643,20.3,PXL
275782:5043,386:386,06/25/16 17:14:23,STABLE BEAMS,6500,136651.403,132821.487,20.2,PXL
275782:5043,387:387,06/25/16 17:14:47,STABLE BEAMS,6500,136651.449,126686.296,20.2,PXL
275782:5043,388:388,06/25/16 17:15:10,STABLE BEAMS,6500,136688.337,130941.384,20.2,PXL
275782:5043,389:389,06/25/16 17:15:33,STABLE BEAMS,6500,136464.938,132617.330,20.2,PXL
275782:5043,390:390,06/25/16 17:15:56,STABLE BEAMS,6500,136559.060,132374.126,20.2,PXL
275782:5043,391:391,06/25/16 17:16:20,STABLE BEAMS,6500,136764.990,132739.829,20.2,PXL
275782:5043,392:392,06/25/16 17:16:43,STABLE BEAMS,6500,136679.950,132470.218,20.2,PXL
275782:5043,393:393,06/25/16 17:17:06,STABLE BEAMS,6500,136689.930,132500.998,20.2,PXL
275782:5043,394:394,06/25/16 17:17:30,STABLE BEAMS,6500,136591.801,132413.442,20.2,PXL
275782:5043,395:395,06/25/16 17:17:53,STABLE BEAMS,6500,136837.930,132789.278,20.2,PXL
275782:5043,396:396,06/25/16 17:18:16,STABLE BEAMS,6500,136348.890,132485.969,20.2,PXL
275782:5043,397:397,06/25/16 17:18:40,STABLE BEAMS,6500,136290.572,132142.239,20.2,PXL
275782:5043,398:398,06/25/16 17:19:03,STABLE BEAMS,6500,136498.158,130616.576,20.2,PXL
275782:5043,399:399,06/25/16 17:19:26,STABLE BEAMS,6500,136255.913,132269.155,20.1,PXL
275782:5043,400:400,06/25/16 17:19:50,STABLE BEAMS,6500,136566.657,132728.304,20.2,PXL
275782:5043,401:401,06/25/16 17:20:13,STABLE BEAMS,6500,136235.272,131918.714,20.1,PXL
275782:5043,402:402,06/25/16 17:20:36,STABLE BEAMS,6500,136237.887,132208.475,20.1,PXL
275782:5043,403:403,06/25/16 17:21:00,STABLE BEAMS,6500,135974.072,131968.044,20.1,PXL
275782:5043,404:404,06/25/16 17:21:23,STABLE BEAMS,6500,135890.472,131918.588,20.1,PXL
275782:5043,405:405,06/25/16 17:21:46,STABLE BEAMS,6500,136448.583,132294.793,20.2,PXL
275782:5043,406:406,06/25/16 17:22:09,STABLE BEAMS,6500,136368.804,131379.728,20.2,PXL
275782:5043,407:407,06/25/16 17:22:33,STABLE BEAMS,6500,136161.512,132296.900,20.1,PXL
275782:5043,408:408,06/25/16 17:22:56,STABLE BEAMS,6500,136363.744,132510.351,20.2,PXL
275782:5043,409:409,06/25/16 17:23:19,STABLE BEAMS,6500,135949.037,132107.046,20.1,PXL
275782:5043,410:410,06/25/16 17:23:43,STABLE BEAMS,6500,136282.774,132257.326,20.2,PXL
275782:5043,411:411,06/25/16 17:24:06,STABLE BEAMS,6500,136081.393,132273.937,20.1,PXL
275782:5043,412:412,06/25/16 17:24:29,STABLE BEAMS,6500,136388.919,132403.743,20.2,PXL
275782:5043,413:413,06/25/16 17:24:53,STABLE BEAMS,6500,135961.168,132138.518,20.1,PXL
275782:5043,414:414,06/25/16 17:25:16,STABLE BEAMS,6500,135659.707,131690.982,20.1,PXL
275782:5043,415:415,06/25/16 17:25:39,STABLE BEAMS,6500,136095.396,130266.533,20.1,PXL
275782:5043,416:416,06/25/16 17:26:02,STABLE BEAMS,6500,135966.754,132012.880,20.1,PXL
275782:5043,417:417,06/25/16 17:26:26,STABLE BEAMS,6500,135557.060,131572.414,20.0,PXL
275782:5043,418:418,06/25/16 17:26:49,STABLE BEAMS,6500,135333.088,131503.896,20.0,PXL
275782:5043,419:419,06/25/16 17:27:12,STABLE BEAMS,6500,135416.379,131441.901,20.0,PXL
275782:5043,420:420,06/25/16 17:27:36,STABLE BEAMS,6500,136076.395,132221.611,20.1,PXL
275782:5043,421:421,06/25/16 17:27:59,STABLE BEAMS,6500,135832.525,132009.466,20.1,PXL
275782:5043,422:422,06/25/16 17:28:22,STABLE BEAMS,6500,136046.842,132088.367,20.1,PXL
275782:5043,423:423,06/25/16 17:28:46,STABLE BEAMS,6500,135789.634,131811.558,20.1,PXL
275782:5043,424:424,06/25/16 17:29:09,STABLE BEAMS,6500,135487.911,131516.611,20.0,PXL
275782:5043,425:425,06/25/16 17:29:32,STABLE BEAMS,6500,135519.073,131383.215,20.0,PXL
275782:5043,426:426,06/25/16 17:29:56,STABLE BEAMS,6500,135436.231,131483.623,20.0,PXL
275782:5043,427:427,06/25/16 17:30:19,STABLE BEAMS,6500,135526.640,131554.796,20.0,PXL
275782:5043,428:428,06/25/16 17:30:42,STABLE BEAMS,6500,135234.989,130948.244,20.0,PXL
275782:5043,429:429,06/25/16 17:31:06,STABLE BEAMS,6500,135403.335,131401.764,20.0,PXL
275782:5043,430:430,06/25/16 17:31:29,STABLE BEAMS,6500,135564.997,131619.284,20.0,PXL
275782:5043,431:431,06/25/16 17:31:52,STABLE BEAMS,6500,135327.611,131384.303,20.0,PXL
275782:5043,432:432,06/25/16 17:32:15,STABLE BEAMS,6500,135330.411,131228.129,20.0,PXL
275782:5043,433:433,06/25/16 17:32:39,STABLE BEAMS,6500,135575.488,131655.779,20.0,PXL
275782:5043,434:434,06/25/16 17:33:02,STABLE BEAMS,6500,135619.617,131667.391,20.1,PXL
275782:5043,435:435,06/25/16 17:33:25,STABLE BEAMS,6500,135509.681,131532.802,20.0,PXL
275782:5043,436:436,06/25/16 17:33:49,STABLE BEAMS,6500,135453.143,131650.298,20.0,PXL
275782:5043,437:437,06/25/16 17:34:12,STABLE BEAMS,6500,135042.474,131095.395,20.0,PXL
275782:5043,438:438,06/25/16 17:34:35,STABLE BEAMS,6500,135362.239,131584.307,20.0,PXL
275782:5043,439:439,06/25/16 17:34:59,STABLE BEAMS,6500,135119.189,131011.956,20.0,PXL
275782:5043,440:440,06/25/16 17:35:22,STABLE BEAMS,6500,135211.068,131269.731,20.0,PXL
275782:5043,441:441,06/25/16 17:35:45,STABLE BEAMS,6500,135019.466,131287.604,20.0,PXL
275782:5043,442:442,06/25/16 17:36:09,STABLE BEAMS,6500,134919.108,131157.454,19.9,PXL
275782:5043,443:443,06/25/16 17:36:32,STABLE BEAMS,6500,135073.265,131145.726,20.0,PXL
275782:5043,444:444,06/25/16 17:36:55,STABLE BEAMS,6500,134974.965,131030.841,20.0,PXL
275782:5043,445:445,06/25/16 17:37:18,STABLE BEAMS,6500,135225.752,131264.064,20.0,PXL
275782:5043,446:446,06/25/16 17:37:42,STABLE BEAMS,6500,135248.017,131135.366,20.0,PXL
275782:5043,447:447,06/25/16 17:38:05,STABLE BEAMS,6500,134712.172,130972.480,19.9,PXL
275782:5043,448:448,06/25/16 17:38:28,STABLE BEAMS,6500,134664.531,130763.826,19.9,PXL
275782:5043,449:449,06/25/16 17:38:52,STABLE BEAMS,6500,135009.238,131279.846,20.0,PXL
275782:5043,450:450,06/25/16 17:39:15,STABLE BEAMS,6500,134441.936,130560.711,19.9,PXL
275782:5043,451:451,06/25/16 17:39:38,STABLE BEAMS,6500,134690.587,130806.454,19.9,PXL
275782:5043,452:452,06/25/16 17:40:02,STABLE BEAMS,6500,134343.435,130629.691,19.9,PXL
275782:5043,453:453,06/25/16 17:40:25,STABLE BEAMS,6500,134758.962,130701.355,19.9,PXL
275782:5043,454:454,06/25/16 17:40:48,STABLE BEAMS,6500,134911.139,131170.983,19.9,PXL
275782:5043,455:455,06/25/16 17:41:12,STABLE BEAMS,6500,134891.365,131175.164,19.9,PXL
275782:5043,456:456,06/25/16 17:41:35,STABLE BEAMS,6500,134641.244,130760.436,19.9,PXL
275782:5043,457:457,06/25/16 17:41:58,STABLE BEAMS,6500,134862.539,130940.056,19.9,PXL
275782:5043,458:458,06/25/16 17:42:22,STABLE BEAMS,6500,134665.552,130599.497,19.9,PXL
275782:5043,459:459,06/25/16 17:42:45,STABLE BEAMS,6500,134253.228,130236.247,19.9,PXL
275782:5043,460:460,06/25/16 17:43:08,STABLE BEAMS,6500,134876.387,130962.227,19.9,PXL
275782:5043,461:461,06/25/16 17:43:31,STABLE BEAMS,6500,134630.103,130881.802,19.9,PXL
275782:5043,462:462,06/25/16 17:43:55,STABLE BEAMS,6500,134451.065,130374.558,19.9,PXL
275782:5043,463:463,06/25/16 17:44:18,STABLE BEAMS,6500,134805.180,130745.323,19.9,PXL
275782:5043,464:464,06/25/16 17:44:41,STABLE BEAMS,6500,134255.440,126706.061,19.9,PXL
275782:5043,465:465,06/25/16 17:45:05,STABLE BEAMS,6500,134443.468,128875.294,19.9,PXL
275782:5043,466:466,06/25/16 17:45:28,STABLE BEAMS,6500,134364.587,128828.493,19.9,PXL
275782:5043,467:467,06/25/16 17:45:51,STABLE BEAMS,6500,134346.576,130309.793,19.9,PXL
275782:5043,468:468,06/25/16 17:46:15,STABLE BEAMS,6500,134589.765,130546.836,19.9,PXL
275782:5043,469:469,06/25/16 17:46:38,STABLE BEAMS,6500,134669.606,75519.009,19.9,PXL
275782:5043,470:470,06/25/16 17:47:01,STABLE BEAMS,6500,134416.468,130711.941,19.9,PXL
275782:5043,471:471,06/25/16 17:47:25,STABLE BEAMS,6500,134138.031,130429.181,19.8,PXL
275782:5043,472:472,06/25/16 17:47:48,STABLE BEAMS,6500,134796.902,129079.213,19.9,PXL
275782:5043,473:473,06/25/16 17:48:11,STABLE BEAMS,6500,134573.828,130708.473,19.9,PXL
275782:5043,474:474,06/25/16 17:48:35,STABLE BEAMS,6500,134197.355,130439.397,19.8,PXL
275782:5043,475:475,06/25/16 17:48:58,STABLE BEAMS,6500,134399.525,130498.359,19.9,PXL
275782:5043,476:476,06/25/16 17:49:21,STABLE BEAMS,6500,134407.942,130358.175,19.9,PXL
275782:5043,477:477,06/25/16 17:49:45,STABLE BEAMS,6500,134195.560,130344.940,19.8,PXL
275782:5043,478:478,06/25/16 17:50:08,STABLE BEAMS,6500,134448.590,130721.513,19.9,PXL
275782:5043,479:479,06/25/16 17:50:31,STABLE BEAMS,6500,133882.758,130181.707,19.8,PXL
275782:5043,480:480,06/25/16 17:50:54,STABLE BEAMS,6500,134051.011,130356.058,19.8,PXL
275782:5043,481:481,06/25/16 17:51:18,STABLE BEAMS,6500,134107.781,130243.889,19.8,PXL
275782:5043,482:482,06/25/16 17:51:41,STABLE BEAMS,6500,134153.071,130449.491,19.8,PXL
275782:5043,483:483,06/25/16 17:52:04,STABLE BEAMS,6500,134562.796,130841.600,19.9,PXL
275782:5043,484:484,06/25/16 17:52:28,STABLE BEAMS,6500,134399.819,130705.674,19.9,PXL
275782:5043,485:485,06/25/16 17:52:51,STABLE BEAMS,6500,133508.017,129837.086,19.7,PXL
275782:5043,486:486,06/25/16 17:53:14,STABLE BEAMS,6500,134082.143,130382.948,19.8,PXL
275782:5043,487:487,06/25/16 17:53:38,STABLE BEAMS,6500,134010.472,129994.905,19.8,PXL
275782:5043,488:488,06/25/16 17:54:01,STABLE BEAMS,6500,134382.644,130511.348,19.9,PXL
275782:5043,489:489,06/25/16 17:54:24,STABLE BEAMS,6500,134108.044,130239.298,19.8,PXL
275782:5043,490:490,06/25/16 17:54:47,STABLE BEAMS,6500,134110.628,130255.546,19.8,PXL
275782:5043,491:491,06/25/16 17:55:11,STABLE BEAMS,6500,133648.141,129811.632,19.8,PXL
275782:5043,492:492,06/25/16 17:55:34,STABLE BEAMS,6500,133922.353,129873.675,19.8,PXL
275782:5043,493:493,06/25/16 17:55:57,STABLE BEAMS,6500,134295.608,130421.277,19.9,PXL
275782:5043,494:494,06/25/16 17:56:21,STABLE BEAMS,6500,133303.650,129333.682,19.7,PXL
275782:5043,495:495,06/25/16 17:56:44,STABLE BEAMS,6500,133673.609,128010.258,19.8,PXL
275782:5043,496:496,06/25/16 17:57:07,STABLE BEAMS,6500,133359.337,129699.043,19.7,PXL
275782:5043,497:497,06/25/16 17:57:31,STABLE BEAMS,6500,133564.200,129408.891,19.7,PXL
275782:5043,498:498,06/25/16 17:57:54,STABLE BEAMS,6500,133955.403,130246.139,19.8,PXL
275782:5043,499:499,06/25/16 17:58:17,STABLE BEAMS,6500,133699.434,129837.418,19.8,PXL
275782:5043,500:500,06/25/16 17:58:41,STABLE BEAMS,6500,133766.803,129722.012,19.8,PXL
275782:5043,501:501,06/25/16 17:59:04,STABLE BEAMS,6500,133639.259,129941.270,19.8,PXL
275782:5043,502:502,06/25/16 17:59:27,STABLE BEAMS,6500,133591.061,129719.355,19.8,PXL
275782:5043,503:503,06/25/16 17:59:51,STABLE BEAMS,6500,132918.279,129082.704,19.7,PXL
275782:5043,504:504,06/25/16 18:00:14,STABLE BEAMS,6500,133269.748,129444.402,19.7,PXL
275782:5043,505:505,06/25/16 18:00:37,STABLE BEAMS,6500,133614.564,129582.979,19.8,PXL
275782:5043,506:506,06/25/16 18:01:00,STABLE BEAMS,6500,133554.390,129704.343,19.7,PXL
275782:5043,507:507,06/25/16 18:01:24,STABLE BEAMS,6500,133441.344,129599.623,19.7,PXL
275782:5043,508:508,06/25/16 18:01:47,STABLE BEAMS,6500,133344.421,129688.525,19.7,PXL
275782:5043,509:509,06/25/16 18:02:10,STABLE BEAMS,6500,133642.060,129795.025,19.8,PXL
275782:5043,510:510,06/25/16 18:02:34,STABLE BEAMS,6500,133527.482,129851.452,19.7,PXL
275782:5043,511:511,06/25/16 18:02:57,STABLE BEAMS,6500,133636.814,129657.825,19.8,PXL
275782:5043,512:512,06/25/16 18:03:20,STABLE BEAMS,6500,133043.332,106235.309,19.7,PXL
275782:5043,513:513,06/25/16 18:03:44,STABLE BEAMS,6500,133206.712,129399.968,19.7,PXL
275782:5043,514:514,06/25/16 18:04:07,STABLE BEAMS,6500,133220.188,129211.156,19.7,PXL
275782:5043,515:515,06/25/16 18:04:30,STABLE BEAMS,6500,133347.841,129676.881,19.7,PXL
275782:5043,516:516,06/25/16 18:04:54,STABLE BEAMS,6500,133293.500,129296.520,19.7,PXL
275782:5043,517:517,06/25/16 18:05:17,STABLE BEAMS,6500,133480.723,129475.064,19.7,PXL
275782:5043,518:518,06/25/16 18:05:40,STABLE BEAMS,6500,133455.208,129639.116,19.7,PXL
275782:5043,519:519,06/25/16 18:06:04,STABLE BEAMS,6500,133156.053,128907.007,19.7,PXL
275782:5043,520:520,06/25/16 18:06:27,STABLE BEAMS,6500,133340.243,129505.195,19.7,PXL
275782:5043,521:521,06/25/16 18:06:50,STABLE BEAMS,6500,133016.920,129184.129,19.7,PXL
275782:5043,522:522,06/25/16 18:07:13,STABLE BEAMS,6500,133364.149,129555.946,19.7,PXL
275782:5043,523:523,06/25/16 18:07:37,STABLE BEAMS,6500,132569.301,128960.461,19.6,PXL
275782:5043,524:524,06/25/16 18:08:00,STABLE BEAMS,6500,132898.954,129263.857,19.6,PXL
275782:5043,525:525,06/25/16 18:08:23,STABLE BEAMS,6500,132551.832,128935.689,19.6,PXL
275782:5043,526:526,06/25/16 18:08:47,STABLE BEAMS,6500,132910.172,128622.485,19.7,PXL
275782:5043,527:527,06/25/16 18:09:10,STABLE BEAMS,6500,132839.893,128582.520,19.6,PXL
275782:5043,528:528,06/25/16 18:09:33,STABLE BEAMS,6500,133083.222,129120.152,19.7,PXL
275782:5043,529:529,06/25/16 18:09:57,STABLE BEAMS,6500,132988.326,129174.308,19.7,PXL
275782:5043,530:530,06/25/16 18:10:20,STABLE BEAMS,6500,132966.045,129301.125,19.7,PXL
275782:5043,531:531,06/25/16 18:10:43,STABLE BEAMS,6500,132815.276,129170.881,19.6,PXL
275782:5043,532:532,06/25/16 18:11:07,STABLE BEAMS,6500,132854.809,129195.858,19.6,PXL
275782:5043,533:533,06/25/16 18:11:30,STABLE BEAMS,6500,132756.881,128806.148,19.6,PXL
275782:5043,534:534,06/25/16 18:11:53,STABLE BEAMS,6500,132881.887,128769.779,19.6,PXL
275782:5043,535:535,06/25/16 18:12:16,STABLE BEAMS,6500,132537.443,128746.832,19.6,PXL
275782:5043,536:536,06/25/16 18:12:40,STABLE BEAMS,6500,132774.442,128972.448,19.6,PXL
275782:5043,537:537,06/25/16 18:13:03,STABLE BEAMS,6500,132543.183,128766.373,19.6,PXL
275782:5043,538:538,06/25/16 18:13:26,STABLE BEAMS,6500,132656.708,129049.340,19.6,PXL
275782:5043,539:539,06/25/16 18:13:50,STABLE BEAMS,6500,132684.807,128890.257,19.6,PXL
275782:5043,540:540,06/25/16 18:14:13,STABLE BEAMS,6500,132783.045,129121.484,19.6,PXL
275782:5043,541:541,06/25/16 18:14:36,STABLE BEAMS,6500,132872.278,129227.531,19.6,PXL
275782:5043,542:542,06/25/16 18:15:00,STABLE BEAMS,6500,132131.942,101083.615,19.5,PXL
275782:5043,543:543,06/25/16 18:15:23,STABLE BEAMS,6500,132869.725,99579.774,19.6,PXL
275782:5043,544:544,06/25/16 18:15:46,STABLE BEAMS,6500,132785.289,127166.926,19.6,PXL
275782:5043,545:545,06/25/16 18:16:10,STABLE BEAMS,6500,132707.754,128917.206,19.6,PXL
275782:5043,546:546,06/25/16 18:16:33,STABLE BEAMS,6500,132561.890,128977.105,19.6,PXL
275782:5043,547:547,06/25/16 18:16:56,STABLE BEAMS,6500,132346.753,128590.068,19.6,PXL
275782:5043,548:548,06/25/16 18:17:20,STABLE BEAMS,6500,132506.079,128916.182,19.6,PXL
275782:5043,549:549,06/25/16 18:17:43,STABLE BEAMS,6500,132195.892,128456.476,19.5,PXL
275782:5043,550:550,06/25/16 18:18:06,STABLE BEAMS,6500,132501.096,128251.716,19.6,PXL
275782:5043,551:551,06/25/16 18:18:30,STABLE BEAMS,6500,132478.119,128702.303,19.6,PXL
275782:5043,552:552,06/25/16 18:18:53,STABLE BEAMS,6500,132616.324,128813.383,19.6,PXL
275782:5043,553:553,06/25/16 18:19:16,STABLE BEAMS,6500,131995.176,128093.438,19.5,PXL
275782:5043,554:554,06/25/16 18:19:39,STABLE BEAMS,6500,132550.656,128289.592,19.6,PXL
275782:5043,555:555,06/25/16 18:20:03,STABLE BEAMS,6500,132203.118,128437.991,19.5,PXL
275782:5043,556:556,06/25/16 18:20:26,STABLE BEAMS,6500,132754.993,128994.944,19.6,PXL
275782:5043,557:557,06/25/16 18:20:49,STABLE BEAMS,6500,132016.482,127923.941,19.5,PXL
275782:5043,558:558,06/25/16 18:21:13,STABLE BEAMS,6500,132340.100,128738.003,19.6,PXL
275782:5043,559:559,06/25/16 18:21:36,STABLE BEAMS,6500,132136.986,128080.022,19.5,PXL
275782:5043,560:560,06/25/16 18:21:59,STABLE BEAMS,6500,131954.049,128349.310,19.5,PXL
275782:5043,561:561,06/25/16 18:22:23,STABLE BEAMS,6500,132144.630,128522.562,19.5,PXL
275782:5043,562:562,06/25/16 18:22:46,STABLE BEAMS,6500,132167.994,128569.011,19.5,PXL
275782:5043,563:563,06/25/16 18:23:09,STABLE BEAMS,6500,131744.916,127980.375,19.5,PXL
275782:5043,564:564,06/25/16 18:23:33,STABLE BEAMS,6500,131816.107,128243.442,19.5,PXL
275782:5043,565:565,06/25/16 18:23:56,STABLE BEAMS,6500,132107.974,128212.382,19.5,PXL
275782:5043,566:566,06/25/16 18:24:19,STABLE BEAMS,6500,132061.261,128332.207,19.5,PXL
275782:5043,567:567,06/25/16 18:24:42,STABLE BEAMS,6500,131747.113,127998.820,19.5,PXL
275782:5043,568:568,06/25/16 18:25:06,STABLE BEAMS,6500,131964.013,128353.365,19.5,PXL
275782:5043,569:569,06/25/16 18:25:29,STABLE BEAMS,6500,132324.132,128568.572,19.6,PXL
275782:5043,570:570,06/25/16 18:25:52,STABLE BEAMS,6500,132510.195,128914.399,19.6,PXL
275782:5043,571:571,06/25/16 18:26:16,STABLE BEAMS,6500,132226.915,128649.423,19.6,PXL
275782:5043,572:572,06/25/16 18:26:39,STABLE BEAMS,6500,131853.242,127951.163,19.5,PXL
275782:5043,573:573,06/25/16 18:27:02,STABLE BEAMS,6500,131888.288,128146.204,19.5,PXL
275782:5043,574:574,06/25/16 18:27:26,STABLE BEAMS,6500,131955.395,128363.308,19.5,PXL
275782:5043,575:575,06/25/16 18:27:49,STABLE BEAMS,6500,131951.867,128344.681,19.5,PXL
275782:5043,576:576,06/25/16 18:28:12,STABLE BEAMS,6500,131836.949,128115.441,19.5,PXL
275782:5043,577:577,06/25/16 18:28:36,STABLE BEAMS,6500,131683.627,127979.593,19.5,PXL
275782:5043,578:578,06/25/16 18:28:59,STABLE BEAMS,6500,131726.936,128153.954,19.5,PXL
275782:5043,579:579,06/25/16 18:29:22,STABLE BEAMS,6500,131693.855,127826.589,19.5,PXL
275782:5043,580:580,06/25/16 18:29:46,STABLE BEAMS,6500,131638.771,127779.117,19.5,PXL
275782:5043,581:581,06/25/16 18:30:09,STABLE BEAMS,6500,131783.258,128189.555,19.5,PXL
275782:5043,582:582,06/25/16 18:30:32,STABLE BEAMS,6500,131488.312,127771.155,19.4,PXL
275782:5043,583:583,06/25/16 18:30:55,STABLE BEAMS,6500,131542.513,127820.617,19.4,PXL
275782:5043,584:584,06/25/16 18:31:19,STABLE BEAMS,6500,131576.771,128036.180,19.5,PXL
275782:5043,585:585,06/25/16 18:31:42,STABLE BEAMS,6500,131165.081,127464.844,19.4,PXL
275782:5043,586:586,06/25/16 18:32:05,STABLE BEAMS,6500,131486.022,127623.416,19.4,PXL
275782:5043,587:587,06/25/16 18:32:29,STABLE BEAMS,6500,131275.001,127579.039,19.4,PXL
275782:5043,588:588,06/25/16 18:32:52,STABLE BEAMS,6500,131479.291,127925.948,19.4,PXL
275782:5043,589:589,06/25/16 18:33:15,STABLE BEAMS,6500,131754.602,128040.654,19.5,PXL
275782:5043,590:590,06/25/16 18:33:39,STABLE BEAMS,6500,131267.512,127697.580,19.4,PXL
275782:5043,591:591,06/25/16 18:34:02,STABLE BEAMS,6500,131547.217,127523.249,19.5,PXL
275782:5043,592:592,06/25/16 18:34:25,STABLE BEAMS,6500,130708.240,127185.282,19.3,PXL
275782:5043,593:593,06/25/16 18:34:49,STABLE BEAMS,6500,130837.718,127312.821,19.3,PXL
275782:5043,594:594,06/25/16 18:35:12,STABLE BEAMS,6500,131152.764,127610.394,19.4,PXL
275782:5043,595:595,06/25/16 18:35:35,STABLE BEAMS,6500,131444.507,127732.039,19.4,PXL
275782:5043,596:596,06/25/16 18:35:59,STABLE BEAMS,6500,131098.438,127545.602,19.4,PXL
275782:5043,597:597,06/25/16 18:36:22,STABLE BEAMS,6500,131243.544,127697.046,19.4,PXL
275782:5043,598:598,06/25/16 18:36:45,STABLE BEAMS,6500,130947.948,126925.593,19.4,PXL
275782:5043,599:599,06/25/16 18:37:08,STABLE BEAMS,6500,131106.577,126937.425,19.4,PXL
275782:5043,600:600,06/25/16 18:37:32,STABLE BEAMS,6500,130778.751,127079.962,19.3,PXL
275782:5043,601:601,06/25/16 18:37:55,STABLE BEAMS,6500,131048.136,125705.632,19.4,PXL
275782:5043,602:602,06/25/16 18:38:18,STABLE BEAMS,6500,130836.589,127294.247,19.3,PXL
275782:5043,603:603,06/25/16 18:38:42,STABLE BEAMS,6500,131079.469,127216.161,19.4,PXL
275782:5043,604:604,06/25/16 18:39:05,STABLE BEAMS,6500,130735.875,126739.997,19.3,PXL
275782:5043,605:605,06/25/16 18:39:28,STABLE BEAMS,6500,130680.296,127016.514,19.3,PXL
275782:5043,606:606,06/25/16 18:39:52,STABLE BEAMS,6500,130372.244,126650.078,19.3,PXL
275782:5043,607:607,06/25/16 18:40:15,STABLE BEAMS,6500,130975.598,127443.368,19.4,PXL
275782:5043,608:608,06/25/16 18:40:38,STABLE BEAMS,6500,130860.371,127324.847,19.3,PXL
275782:5043,609:609,06/25/16 18:41:01,STABLE BEAMS,6500,130449.006,124840.095,19.3,PXL
275782:5043,610:610,06/25/16 18:41:25,STABLE BEAMS,6500,128758.148,125220.004,19.0,PXL
275782:5043,611:611,06/25/16 18:41:48,STABLE BEAMS,6500,126446.699,123032.775,18.7,PXL
275782:5043,612:612,06/25/16 18:42:11,STABLE BEAMS,6500,127633.400,123967.632,18.9,PXL
275782:5043,613:613,06/25/16 18:42:35,STABLE BEAMS,6500,123503.341,120363.828,18.3,PXL
275782:5043,614:614,06/25/16 18:42:58,STABLE BEAMS,6500,126010.794,122740.091,18.6,PXL
275782:5043,615:615,06/25/16 18:43:21,STABLE BEAMS,6500,130123.330,126332.497,19.2,PXL
275782:5043,616:616,06/25/16 18:43:45,STABLE BEAMS,6500,130269.333,126615.296,19.3,PXL
275782:5043,617:617,06/25/16 18:44:08,STABLE BEAMS,6500,130251.276,126755.266,19.3,PXL
275782:5043,618:618,06/25/16 18:44:31,STABLE BEAMS,6500,130603.225,124985.772,19.3,PXL
275782:5043,619:619,06/25/16 18:44:55,STABLE BEAMS,6500,130481.422,123392.824,19.3,PXL
275782:5043,620:620,06/25/16 18:45:18,STABLE BEAMS,6500,130504.724,126694.626,19.3,PXL
275782:5043,621:621,06/25/16 18:45:41,STABLE BEAMS,6500,130736.216,125281.374,19.3,PXL
275782:5043,622:622,06/25/16 18:46:05,STABLE BEAMS,6500,130870.305,127034.438,19.4,PXL
275782:5043,623:623,06/25/16 18:46:28,STABLE BEAMS,6500,130511.486,127045.756,19.3,PXL
275782:5043,624:624,06/25/16 18:46:51,STABLE BEAMS,6500,130656.746,127174.293,19.3,PXL
275782:5043,625:625,06/25/16 18:47:14,STABLE BEAMS,6500,130287.576,126817.987,19.3,PXL
275782:5043,626:626,06/25/16 18:47:38,STABLE BEAMS,6500,130392.483,126938.879,19.3,PXL
275782:5043,627:627,06/25/16 18:48:01,STABLE BEAMS,6500,130219.928,126745.561,19.3,PXL
275782:5043,628:628,06/25/16 18:48:24,STABLE BEAMS,6500,130216.493,126611.482,19.3,PXL
275782:5043,629:629,06/25/16 18:48:48,STABLE BEAMS,6500,130552.923,126755.310,19.3,PXL
275782:5043,630:630,06/25/16 18:49:11,STABLE BEAMS,6500,130230.605,126262.037,19.3,PXL
275782:5043,631:631,06/25/16 18:49:34,STABLE BEAMS,6500,130550.029,127038.770,19.3,PXL
275782:5043,632:632,06/25/16 18:49:58,STABLE BEAMS,6500,130162.291,126510.357,19.2,PXL
275782:5043,633:633,06/25/16 18:50:21,STABLE BEAMS,6500,130195.620,126256.024,19.3,PXL
275782:5043,634:634,06/25/16 18:50:44,STABLE BEAMS,6500,129975.996,126334.170,19.2,PXL
275782:5043,635:635,06/25/16 18:51:08,STABLE BEAMS,6500,130694.114,127025.191,19.3,PXL
275782:5043,636:636,06/25/16 18:51:31,STABLE BEAMS,6500,130423.599,126752.310,19.3,PXL
275782:5043,637:637,06/25/16 18:51:54,STABLE BEAMS,6500,130166.949,126673.061,19.2,PXL
275782:5043,638:638,06/25/16 18:52:18,STABLE BEAMS,6500,130428.272,126794.679,19.3,PXL
