#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
278167:5161,293:293,08/03/16 19:59:04,STABLE BEAMS,6500,192566.106,186621.537,28.5,PXL
278167:5161,294:294,08/03/16 19:59:27,STABLE BEAMS,6500,192757.630,186808.492,28.5,PXL
278167:5161,295:295,08/03/16 19:59:50,STABLE BEAMS,6500,193088.876,187122.701,28.5,PXL
278167:5161,296:296,08/03/16 20:00:14,STABLE BEAMS,6500,193084.265,182104.305,28.5,PXL
278167:5161,297:297,08/03/16 20:00:37,STABLE BEAMS,6500,192891.054,186728.139,28.5,PXL
278167:5161,298:298,08/03/16 20:01:00,STABLE BEAMS,6500,193550.714,187616.932,28.6,PXL
278167:5161,299:299,08/03/16 20:01:24,STABLE BEAMS,6500,193271.953,187345.066,28.6,PXL
278167:5161,300:300,08/03/16 20:01:47,STABLE BEAMS,6500,192424.187,186537.205,28.5,PXL
278167:5161,301:301,08/03/16 20:02:10,STABLE BEAMS,6500,192784.538,185960.317,28.5,PXL
278167:5161,302:302,08/03/16 20:02:33,STABLE BEAMS,6500,192663.137,186077.894,28.5,PXL
278167:5161,303:303,08/03/16 20:02:57,STABLE BEAMS,6500,192189.307,184645.806,28.4,PXL
278167:5161,304:304,08/03/16 20:03:20,STABLE BEAMS,6500,192942.424,186309.082,28.5,PXL
278167:5161,305:305,08/03/16 20:03:43,STABLE BEAMS,6500,192447.644,186344.767,28.5,PXL
278167:5161,306:306,08/03/16 20:04:07,STABLE BEAMS,6500,192509.691,184996.919,28.5,PXL
278167:5161,307:307,08/03/16 20:04:30,STABLE BEAMS,6500,192342.676,185065.728,28.4,PXL
278167:5161,308:308,08/03/16 20:04:53,STABLE BEAMS,6500,192415.120,183020.836,28.4,PXL
278167:5161,309:309,08/03/16 20:05:17,STABLE BEAMS,6500,192045.733,186228.858,28.4,PXL
278167:5161,310:310,08/03/16 20:05:40,STABLE BEAMS,6500,192027.970,186201.161,28.4,PXL
278167:5161,311:311,08/03/16 20:06:03,STABLE BEAMS,6500,191589.760,177132.106,28.3,PXL
278167:5161,312:312,08/03/16 20:06:27,STABLE BEAMS,6500,192189.307,186134.201,28.4,PXL
278167:5161,313:313,08/03/16 20:06:50,STABLE BEAMS,6500,191798.630,183177.672,28.4,PXL
278167:5161,314:314,08/03/16 20:07:13,STABLE BEAMS,6500,191501.656,179426.322,28.3,PXL
278167:5161,315:315,08/03/16 20:07:37,STABLE BEAMS,6500,191282.420,185493.585,28.3,PXL
278167:5161,316:316,08/03/16 20:08:00,STABLE BEAMS,6500,190558.237,183640.681,28.2,PXL
278167:5161,317:317,08/03/16 20:08:23,STABLE BEAMS,6500,190712.905,184538.987,28.2,PXL
278167:5161,318:318,08/03/16 20:08:46,STABLE BEAMS,6500,191087.754,185051.721,28.3,PXL
278167:5161,319:319,08/03/16 20:09:10,STABLE BEAMS,6500,191288.268,185498.602,28.3,PXL
278167:5161,320:320,08/03/16 20:09:33,STABLE BEAMS,6500,190989.315,179533.390,28.2,PXL
278167:5161,321:321,08/03/16 20:09:56,STABLE BEAMS,6500,191459.601,161681.483,28.3,PXL
278167:5161,322:322,08/03/16 20:10:20,STABLE BEAMS,6500,190632.538,184442.667,28.2,PXL
278167:5161,323:323,08/03/16 20:10:43,STABLE BEAMS,6500,190386.518,184675.832,28.1,PXL
278167:5161,324:324,08/03/16 20:11:06,STABLE BEAMS,6500,190856.835,181584.331,28.2,PXL
278167:5161,325:325,08/03/16 20:11:30,STABLE BEAMS,6500,190810.880,184415.598,28.2,PXL
278167:5161,326:326,08/03/16 20:11:53,STABLE BEAMS,6500,190851.930,185168.317,28.2,PXL
278167:5161,327:327,08/03/16 20:12:16,STABLE BEAMS,6500,191076.722,185390.672,28.3,PXL
278167:5161,328:328,08/03/16 20:12:40,STABLE BEAMS,6500,190221.034,184354.725,28.1,PXL
278167:5161,329:329,08/03/16 20:13:03,STABLE BEAMS,6500,190138.300,183533.788,28.1,PXL
278167:5161,330:330,08/03/16 20:13:26,STABLE BEAMS,6500,186313.515,180969.807,27.5,PXL
278167:5161,331:331,08/03/16 20:13:49,STABLE BEAMS,6500,186867.664,181467.165,27.6,PXL
278167:5161,332:332,08/03/16 20:14:13,STABLE BEAMS,6500,186936.860,179018.890,27.6,PXL
278167:5161,333:333,08/03/16 20:14:36,STABLE BEAMS,6500,172299.344,167779.760,25.5,PXL
278167:5161,334:334,08/03/16 20:14:59,STABLE BEAMS,6500,183401.528,178220.012,27.1,PXL
278167:5161,335:335,08/03/16 20:15:23,STABLE BEAMS,6500,190377.729,184717.153,28.1,PXL
278167:5161,336:336,08/03/16 20:15:46,STABLE BEAMS,6500,191449.389,185710.606,28.3,PXL
278167:5161,337:337,08/03/16 20:16:09,STABLE BEAMS,6500,190847.505,184683.101,28.2,PXL
278167:5161,338:338,08/03/16 20:16:33,STABLE BEAMS,6500,190887.317,184938.611,28.2,PXL
278167:5161,339:339,08/03/16 20:16:56,STABLE BEAMS,6500,190941.611,185268.904,28.2,PXL
278167:5161,340:340,08/03/16 20:17:19,STABLE BEAMS,6500,190903.316,185250.425,28.2,PXL
278167:5161,341:341,08/03/16 20:17:43,STABLE BEAMS,6500,190224.856,184341.889,28.1,PXL
278167:5161,342:342,08/03/16 20:18:06,STABLE BEAMS,6500,190958.508,185295.040,28.2,PXL
278167:5161,343:343,08/03/16 20:18:29,STABLE BEAMS,6500,190665.418,184982.895,28.2,PXL
278167:5161,344:344,08/03/16 20:18:53,STABLE BEAMS,6500,190264.652,184341.640,28.1,PXL
278167:5161,345:345,08/03/16 20:19:16,STABLE BEAMS,6500,190795.129,184657.312,28.2,PXL
278167:5161,346:346,08/03/16 20:19:39,STABLE BEAMS,6500,190693.394,184840.168,28.2,PXL
278167:5161,347:347,08/03/16 20:20:02,STABLE BEAMS,6500,190671.082,185051.131,28.2,PXL
278167:5161,348:348,08/03/16 20:20:26,STABLE BEAMS,6500,190477.019,184650.702,28.2,PXL
278167:5161,349:349,08/03/16 20:20:49,STABLE BEAMS,6500,190157.827,184473.473,28.1,PXL
278167:5161,350:350,08/03/16 20:21:12,STABLE BEAMS,6500,189373.207,182849.993,28.0,PXL
278167:5161,351:351,08/03/16 20:21:36,STABLE BEAMS,6500,189576.228,183075.046,28.0,PXL
278167:5161,352:352,08/03/16 20:21:59,STABLE BEAMS,6500,189487.629,182700.056,28.0,PXL
278167:5161,353:353,08/03/16 20:22:22,STABLE BEAMS,6500,189664.377,182634.377,28.0,PXL
278167:5161,354:354,08/03/16 20:22:46,STABLE BEAMS,6500,189502.839,183887.674,28.0,PXL
278167:5161,355:355,08/03/16 20:23:09,STABLE BEAMS,6500,190132.559,183761.997,28.1,PXL
278167:5161,356:356,08/03/16 20:23:32,STABLE BEAMS,6500,189411.719,181915.248,28.0,PXL
278167:5161,357:357,08/03/16 20:23:56,STABLE BEAMS,6500,189311.438,183724.903,28.0,PXL
278167:5161,358:358,08/03/16 20:24:19,STABLE BEAMS,6500,189357.006,182808.632,28.0,PXL
278167:5161,359:359,08/03/16 20:24:42,STABLE BEAMS,6500,189346.407,183765.815,28.0,PXL
278167:5161,360:360,08/03/16 20:25:06,STABLE BEAMS,6500,188804.110,182537.318,27.9,PXL
278167:5161,361:361,08/03/16 20:25:29,STABLE BEAMS,6500,188952.419,180824.548,27.9,PXL
278167:5161,362:362,08/03/16 20:25:52,STABLE BEAMS,6500,188718.977,182717.068,27.9,PXL
278167:5161,363:363,08/03/16 20:26:15,STABLE BEAMS,6500,188707.388,182688.074,27.9,PXL
278167:5161,364:364,08/03/16 20:26:39,STABLE BEAMS,6500,188124.598,182398.967,27.8,PXL
278167:5161,365:365,08/03/16 20:27:02,STABLE BEAMS,6500,188306.483,182602.881,27.8,PXL
278167:5161,366:366,08/03/16 20:27:25,STABLE BEAMS,6500,188231.640,179665.598,27.8,PXL
278167:5161,367:367,08/03/16 20:27:49,STABLE BEAMS,6500,187829.311,182054.526,27.8,PXL
278167:5161,368:368,08/03/16 20:28:12,STABLE BEAMS,6500,188179.434,181219.476,27.8,PXL
278167:5161,369:369,08/03/16 20:28:35,STABLE BEAMS,6500,188509.442,182047.512,27.9,PXL
278167:5161,370:370,08/03/16 20:28:59,STABLE BEAMS,6500,188219.029,181548.044,27.8,PXL
278167:5161,371:371,08/03/16 20:29:22,STABLE BEAMS,6500,188514.904,183045.824,27.9,PXL
278167:5161,372:372,08/03/16 20:29:45,STABLE BEAMS,6500,188189.507,182249.072,27.8,PXL
278167:5161,373:373,08/03/16 20:30:09,STABLE BEAMS,6500,188493.845,182970.554,27.9,PXL
278167:5161,374:374,08/03/16 20:30:32,STABLE BEAMS,6500,188296.534,181171.407,27.8,PXL
278167:5161,375:375,08/03/16 20:30:55,STABLE BEAMS,6500,188282.453,182556.815,27.8,PXL
278167:5161,376:376,08/03/16 20:31:19,STABLE BEAMS,6500,187541.637,182061.927,27.7,PXL
278167:5161,377:377,08/03/16 20:31:42,STABLE BEAMS,6500,187717.441,182022.692,27.8,PXL
278167:5161,378:378,08/03/16 20:32:05,STABLE BEAMS,6500,187718.401,182285.950,27.8,PXL
278167:5161,379:379,08/03/16 20:32:28,STABLE BEAMS,6500,188152.697,182221.420,27.8,PXL
278167:5161,380:380,08/03/16 20:32:52,STABLE BEAMS,6500,187586.679,182122.039,27.7,PXL
278167:5161,381:381,08/03/16 20:33:15,STABLE BEAMS,6500,187434.440,181542.040,27.7,PXL
278167:5161,382:382,08/03/16 20:33:38,STABLE BEAMS,6500,187433.883,181755.305,27.7,PXL
278167:5161,383:383,08/03/16 20:34:02,STABLE BEAMS,6500,187848.977,182376.534,27.8,PXL
278167:5161,384:384,08/03/16 20:34:25,STABLE BEAMS,6500,187235.643,181795.198,27.7,PXL
278167:5161,385:385,08/03/16 20:34:48,STABLE BEAMS,6500,187906.367,181998.612,27.8,PXL
278167:5161,386:386,08/03/16 20:35:12,STABLE BEAMS,6500,187311.554,181912.303,27.7,PXL
278167:5161,387:387,08/03/16 20:35:35,STABLE BEAMS,6500,187089.346,176083.934,27.7,PXL
278167:5161,388:388,08/03/16 20:35:58,STABLE BEAMS,6500,186983.418,181583.407,27.6,PXL
278167:5161,389:389,08/03/16 20:36:22,STABLE BEAMS,6500,187383.039,181994.885,27.7,PXL
278167:5161,390:390,08/03/16 20:36:45,STABLE BEAMS,6500,186702.119,181325.319,27.6,PXL
278167:5161,391:391,08/03/16 20:37:08,STABLE BEAMS,6500,186708.664,178044.382,27.6,PXL
278167:5161,392:392,08/03/16 20:37:31,STABLE BEAMS,6500,186570.939,180457.986,27.6,PXL
278167:5161,393:393,08/03/16 20:37:55,STABLE BEAMS,6500,187285.234,178587.798,27.7,PXL
278167:5161,394:394,08/03/16 20:38:18,STABLE BEAMS,6500,187081.486,109077.573,27.7,PXL
278167:5161,397:397,08/03/16 20:39:28,STABLE BEAMS,6500,186527.986,135591.675,27.6,PXL
278167:5161,398:398,08/03/16 20:39:51,STABLE BEAMS,6500,186654.833,180547.493,27.6,PXL
278167:5161,399:399,08/03/16 20:40:15,STABLE BEAMS,6500,186997.390,177858.005,27.6,PXL
278167:5161,400:400,08/03/16 20:40:38,STABLE BEAMS,6500,186486.859,181124.629,27.6,PXL
278167:5161,401:401,08/03/16 20:41:01,STABLE BEAMS,6500,186428.015,180831.507,27.6,PXL
278167:5161,402:402,08/03/16 20:41:25,STABLE BEAMS,6500,186725.003,181338.104,27.6,PXL
278167:5161,403:403,08/03/16 20:41:48,STABLE BEAMS,6500,186439.697,180600.912,27.6,PXL
278167:5161,404:404,08/03/16 20:42:11,STABLE BEAMS,6500,185919.851,180136.397,27.5,PXL
278167:5161,405:405,08/03/16 20:42:35,STABLE BEAMS,6500,186028.657,180656.739,27.5,PXL
278167:5161,406:406,08/03/16 20:42:58,STABLE BEAMS,6500,186008.310,176911.914,27.5,PXL
278167:5161,407:407,08/03/16 20:43:21,STABLE BEAMS,6500,185768.045,180167.686,27.5,PXL
278167:5161,408:408,08/03/16 20:43:45,STABLE BEAMS,6500,186074.054,180721.581,27.5,PXL
278167:5161,409:409,08/03/16 20:44:08,STABLE BEAMS,6500,186033.036,180680.034,27.5,PXL
278167:5161,410:410,08/03/16 20:44:31,STABLE BEAMS,6500,186185.305,179912.507,27.5,PXL
278167:5161,411:411,08/03/16 20:44:54,STABLE BEAMS,6500,185377.646,180076.226,27.4,PXL
278167:5161,412:412,08/03/16 20:45:18,STABLE BEAMS,6500,185603.320,179585.746,27.4,PXL
278167:5161,413:413,08/03/16 20:45:41,STABLE BEAMS,6500,185035.538,179278.797,27.4,PXL
278167:5161,414:414,08/03/16 20:46:04,STABLE BEAMS,6500,185152.514,179856.527,27.4,PXL
278167:5161,415:415,08/03/16 20:46:28,STABLE BEAMS,6500,185257.544,179955.216,27.4,PXL
278167:5161,416:416,08/03/16 20:46:51,STABLE BEAMS,6500,185709.495,179930.934,27.5,PXL
278167:5161,417:417,08/03/16 20:47:14,STABLE BEAMS,6500,185575.066,180032.630,27.4,PXL
278167:5161,418:418,08/03/16 20:47:38,STABLE BEAMS,6500,185254.419,179955.528,27.4,PXL
278167:5161,419:419,08/03/16 20:48:01,STABLE BEAMS,6500,185338.669,180047.708,27.4,PXL
278167:5161,420:420,08/03/16 20:48:24,STABLE BEAMS,6500,185612.975,180082.055,27.4,PXL
278167:5161,421:421,08/03/16 20:48:48,STABLE BEAMS,6500,184954.676,179419.423,27.3,PXL
278167:5161,422:422,08/03/16 20:49:11,STABLE BEAMS,6500,185446.640,179983.871,27.4,PXL
278167:5161,423:423,08/03/16 20:49:34,STABLE BEAMS,6500,185202.151,179958.858,27.4,PXL
278167:5161,424:424,08/03/16 20:49:57,STABLE BEAMS,6500,185075.953,179853.075,27.4,PXL
278167:5161,425:425,08/03/16 20:50:21,STABLE BEAMS,6500,185232.710,180013.534,27.4,PXL
278167:5161,426:426,08/03/16 20:50:44,STABLE BEAMS,6500,184544.394,178363.950,27.3,PXL
278167:5161,427:427,08/03/16 20:51:07,STABLE BEAMS,6500,185059.227,179739.420,27.4,PXL
278167:5161,428:428,08/03/16 20:51:31,STABLE BEAMS,6500,184598.813,176904.581,27.3,PXL
278167:5161,429:429,08/03/16 20:51:54,STABLE BEAMS,6500,185254.930,179794.015,27.4,PXL
278167:5161,430:430,08/03/16 20:52:17,STABLE BEAMS,6500,184443.541,178965.694,27.3,PXL
278167:5161,431:431,08/03/16 20:52:41,STABLE BEAMS,6500,184202.209,172352.767,27.2,PXL
278167:5161,432:432,08/03/16 20:53:04,STABLE BEAMS,6500,184387.885,175348.472,27.3,PXL
278167:5161,433:433,08/03/16 20:53:27,STABLE BEAMS,6500,183722.314,176179.251,27.2,PXL
278167:5161,434:434,08/03/16 20:53:51,STABLE BEAMS,6500,183400.027,156505.312,27.1,PXL
278167:5161,435:435,08/03/16 20:54:14,STABLE BEAMS,6500,183498.605,174713.214,27.1,PXL
278167:5161,436:436,08/03/16 20:54:37,STABLE BEAMS,6500,183701.008,174896.464,27.2,PXL
278167:5161,437:437,08/03/16 20:55:01,STABLE BEAMS,6500,183439.607,174450.671,27.1,PXL
278167:5161,438:438,08/03/16 20:55:24,STABLE BEAMS,6500,183536.081,173660.577,27.1,PXL
278167:5161,439:439,08/03/16 20:55:47,STABLE BEAMS,6500,183753.631,176103.002,27.2,PXL
278167:5161,440:440,08/03/16 20:56:10,STABLE BEAMS,6500,183506.280,174830.008,27.1,PXL
278167:5161,441:441,08/03/16 20:56:34,STABLE BEAMS,6500,183495.573,175770.748,27.1,PXL
278167:5161,442:442,08/03/16 20:56:57,STABLE BEAMS,6500,183440.551,86603.862,27.1,PXL
278167:5161,443:443,08/03/16 20:57:20,STABLE BEAMS,6500,183406.231,173921.283,27.1,PXL
278167:5161,444:444,08/03/16 20:57:44,STABLE BEAMS,6500,183482.188,175363.799,27.1,PXL
278167:5161,445:445,08/03/16 20:58:07,STABLE BEAMS,6500,183191.992,174216.175,27.1,PXL
278167:5161,446:446,08/03/16 20:58:30,STABLE BEAMS,6500,183889.267,174860.830,27.2,PXL
278167:5161,447:447,08/03/16 20:58:54,STABLE BEAMS,6500,182839.842,172933.587,27.0,PXL
278167:5161,448:448,08/03/16 20:59:17,STABLE BEAMS,6500,183329.099,174367.557,27.1,PXL
278167:5161,449:449,08/03/16 20:59:40,STABLE BEAMS,6500,183092.810,174834.006,27.1,PXL
278167:5161,450:450,08/03/16 21:00:04,STABLE BEAMS,6500,183248.330,175196.563,27.1,PXL
278167:5161,451:451,08/03/16 21:00:27,STABLE BEAMS,6500,183359.797,175980.831,27.1,PXL
278167:5161,452:452,08/03/16 21:00:50,STABLE BEAMS,6500,183240.160,173240.452,27.1,PXL
278167:5161,453:453,08/03/16 21:01:14,STABLE BEAMS,6500,183093.244,175313.117,27.1,PXL
278167:5161,454:454,08/03/16 21:01:37,STABLE BEAMS,6500,182468.862,175219.641,27.0,PXL
278167:5161,455:455,08/03/16 21:02:00,STABLE BEAMS,6500,182579.014,174848.241,27.0,PXL
278167:5161,456:456,08/03/16 21:02:23,STABLE BEAMS,6500,182609.094,173297.331,27.0,PXL
278167:5161,457:457,08/03/16 21:02:47,STABLE BEAMS,6500,182925.083,174313.755,27.0,PXL
278167:5161,458:458,08/03/16 21:03:10,STABLE BEAMS,6500,182727.137,174859.511,27.0,PXL
278167:5161,459:459,08/03/16 21:03:33,STABLE BEAMS,6500,182769.409,175089.204,27.0,PXL
278167:5161,460:460,08/03/16 21:03:57,STABLE BEAMS,6500,182779.838,173398.162,27.0,PXL
278167:5161,461:461,08/03/16 21:04:20,STABLE BEAMS,6500,182532.487,174900.894,27.0,PXL
278167:5161,462:462,08/03/16 21:04:43,STABLE BEAMS,6500,182168.345,174573.007,26.9,PXL
278167:5161,463:463,08/03/16 21:05:07,STABLE BEAMS,6500,182262.731,171488.851,26.9,PXL
278167:5161,464:464,08/03/16 21:05:30,STABLE BEAMS,6500,182285.816,174648.047,27.0,PXL
278167:5161,465:465,08/03/16 21:05:53,STABLE BEAMS,6500,182412.231,172542.171,27.0,PXL
278167:5161,466:466,08/03/16 21:06:17,STABLE BEAMS,6500,182089.541,105420.570,26.9,PXL
278167:5161,467:467,08/03/16 21:06:40,STABLE BEAMS,6500,181804.188,142508.099,26.9,PXL
278167:5161,468:468,08/03/16 21:07:03,STABLE BEAMS,6500,181814.045,171391.707,26.9,PXL
278167:5161,469:469,08/03/16 21:07:26,STABLE BEAMS,6500,181624.996,173645.136,26.9,PXL
278167:5161,470:470,08/03/16 21:07:50,STABLE BEAMS,6500,181774.202,172241.858,26.9,PXL
278167:5161,471:471,08/03/16 21:08:13,STABLE BEAMS,6500,181421.572,173459.087,26.8,PXL
278167:5161,472:472,08/03/16 21:08:36,STABLE BEAMS,6500,182393.880,172793.721,27.0,PXL
278167:5161,473:473,08/03/16 21:09:00,STABLE BEAMS,6500,181921.319,174685.536,26.9,PXL
278167:5161,474:474,08/03/16 21:09:23,STABLE BEAMS,6500,181721.408,173432.672,26.9,PXL
278167:5161,475:475,08/03/16 21:09:46,STABLE BEAMS,6500,181732.765,173911.647,26.9,PXL
278167:5161,476:476,08/03/16 21:10:10,STABLE BEAMS,6500,181882.296,173906.091,26.9,PXL
278167:5161,477:477,08/03/16 21:10:33,STABLE BEAMS,6500,181482.505,174176.118,26.8,PXL
278167:5161,478:478,08/03/16 21:10:56,STABLE BEAMS,6500,181474.567,173949.541,26.8,PXL
278167:5161,479:479,08/03/16 21:11:20,STABLE BEAMS,6500,180808.130,172164.341,26.7,PXL
278167:5161,480:480,08/03/16 21:11:43,STABLE BEAMS,6500,181333.593,172929.552,26.8,PXL
278167:5161,481:481,08/03/16 21:12:06,STABLE BEAMS,6500,181202.846,174143.955,26.8,PXL
278167:5161,482:482,08/03/16 21:12:30,STABLE BEAMS,6500,181334.428,173885.214,26.8,PXL
278167:5161,483:483,08/03/16 21:12:53,STABLE BEAMS,6500,181459.605,173320.205,26.8,PXL
278167:5161,484:484,08/03/16 21:13:16,STABLE BEAMS,6500,181178.522,172828.296,26.8,PXL
278167:5161,485:485,08/03/16 21:13:39,STABLE BEAMS,6500,181601.910,172999.476,26.9,PXL
278167:5161,486:486,08/03/16 21:14:03,STABLE BEAMS,6500,181213.925,173315.784,26.8,PXL
278167:5161,487:487,08/03/16 21:14:26,STABLE BEAMS,6500,180746.439,172235.584,26.7,PXL
278167:5161,488:488,08/03/16 21:14:49,STABLE BEAMS,6500,180698.442,173517.089,26.7,PXL
278167:5161,489:489,08/03/16 21:15:13,STABLE BEAMS,6500,180541.855,170523.811,26.7,PXL
278167:5161,490:490,08/03/16 21:15:36,STABLE BEAMS,6500,180679.503,172038.935,26.7,PXL
278167:5161,491:491,08/03/16 21:15:59,STABLE BEAMS,6500,181184.263,172522.022,26.8,PXL
278167:5161,492:492,08/03/16 21:16:23,STABLE BEAMS,6500,180730.811,173580.353,26.7,PXL
278167:5161,493:493,08/03/16 21:16:46,STABLE BEAMS,6500,180172.762,158189.696,26.6,PXL
278167:5161,494:494,08/03/16 21:17:09,STABLE BEAMS,6500,180307.223,173233.929,26.7,PXL
278167:5161,495:495,08/03/16 21:17:33,STABLE BEAMS,6500,180224.674,173129.455,26.6,PXL
278167:5161,496:496,08/03/16 21:17:56,STABLE BEAMS,6500,180133.198,172396.053,26.6,PXL
278167:5161,497:497,08/03/16 21:18:19,STABLE BEAMS,6500,180159.842,172917.713,26.6,PXL
278167:5161,498:498,08/03/16 21:18:43,STABLE BEAMS,6500,180289.150,171387.326,26.7,PXL
278167:5161,499:499,08/03/16 21:19:06,STABLE BEAMS,6500,179978.189,172261.697,26.6,PXL
278167:5161,500:500,08/03/16 21:19:29,STABLE BEAMS,6500,179808.837,172302.877,26.6,PXL
278167:5161,501:501,08/03/16 21:19:52,STABLE BEAMS,6500,179719.063,172477.630,26.6,PXL
278167:5161,502:502,08/03/16 21:20:16,STABLE BEAMS,6500,179556.426,172438.670,26.5,PXL
278167:5161,503:503,08/03/16 21:20:39,STABLE BEAMS,6500,179833.594,171739.240,26.6,PXL
278167:5161,504:504,08/03/16 21:21:02,STABLE BEAMS,6500,179798.857,173063.464,26.6,PXL
278167:5161,505:505,08/03/16 21:21:26,STABLE BEAMS,6500,179732.664,170672.999,26.6,PXL
278167:5161,506:506,08/03/16 21:21:49,STABLE BEAMS,6500,179359.161,172395.525,26.5,PXL
278167:5161,507:507,08/03/16 21:22:12,STABLE BEAMS,6500,179574.158,170618.564,26.6,PXL
278167:5161,508:508,08/03/16 21:22:36,STABLE BEAMS,6500,179800.080,171967.222,26.6,PXL
278167:5161,509:509,08/03/16 21:22:59,STABLE BEAMS,6500,179387.384,171609.253,26.5,PXL
278167:5161,510:510,08/03/16 21:23:22,STABLE BEAMS,6500,179302.623,172616.518,26.5,PXL
278167:5161,511:511,08/03/16 21:23:46,STABLE BEAMS,6500,178814.496,172101.037,26.4,PXL
278167:5161,512:512,08/03/16 21:24:09,STABLE BEAMS,6500,179343.595,172613.206,26.5,PXL
278167:5161,513:513,08/03/16 21:24:32,STABLE BEAMS,6500,179211.456,170776.172,26.5,PXL
278167:5161,514:514,08/03/16 21:24:55,STABLE BEAMS,6500,178996.737,171400.910,26.5,PXL
278167:5161,515:515,08/03/16 21:25:19,STABLE BEAMS,6500,178868.327,170216.133,26.4,PXL
278167:5161,516:516,08/03/16 21:25:42,STABLE BEAMS,6500,178891.382,127530.623,26.5,PXL
278167:5161,517:517,08/03/16 21:26:05,STABLE BEAMS,6500,179142.121,137949.862,26.5,PXL
278167:5161,518:518,08/03/16 21:26:29,STABLE BEAMS,6500,178506.259,171656.357,26.4,PXL
278167:5161,519:519,08/03/16 21:26:52,STABLE BEAMS,6500,178847.593,171392.909,26.4,PXL
278167:5161,520:520,08/03/16 21:27:15,STABLE BEAMS,6500,178600.412,171612.078,26.4,PXL
278167:5161,521:521,08/03/16 21:27:39,STABLE BEAMS,6500,178793.437,172299.456,26.4,PXL
278167:5161,522:522,08/03/16 21:28:02,STABLE BEAMS,6500,178505.098,171801.391,26.4,PXL
278167:5161,523:523,08/03/16 21:28:25,STABLE BEAMS,6500,178237.075,169953.586,26.4,PXL
278167:5161,524:524,08/03/16 21:28:49,STABLE BEAMS,6500,178310.463,171620.665,26.4,PXL
278167:5161,525:525,08/03/16 21:29:12,STABLE BEAMS,6500,178622.120,171918.529,26.4,PXL
278167:5161,526:526,08/03/16 21:29:35,STABLE BEAMS,6500,178081.803,171342.910,26.3,PXL
278167:5161,527:527,08/03/16 21:29:58,STABLE BEAMS,6500,178327.561,171575.069,26.4,PXL
278167:5161,528:528,08/03/16 21:30:22,STABLE BEAMS,6500,178217.362,171076.315,26.4,PXL
278167:5161,529:529,08/03/16 21:30:45,STABLE BEAMS,6500,178058.408,165797.843,26.3,PXL
278167:5161,530:530,08/03/16 21:31:08,STABLE BEAMS,6500,178609.371,172057.965,26.4,PXL
278167:5161,531:531,08/03/16 21:31:32,STABLE BEAMS,6500,178267.681,171664.977,26.4,PXL
278167:5161,532:532,08/03/16 21:31:55,STABLE BEAMS,6500,178212.953,171438.666,26.3,PXL
278167:5161,533:533,08/03/16 21:32:18,STABLE BEAMS,6500,178318.865,170291.731,26.4,PXL
278167:5161,534:534,08/03/16 21:32:42,STABLE BEAMS,6500,177879.680,168049.212,26.3,PXL
278167:5161,535:535,08/03/16 21:33:05,STABLE BEAMS,6500,178492.023,171964.878,26.4,PXL
278167:5161,536:536,08/03/16 21:33:28,STABLE BEAMS,6500,178167.648,171075.474,26.3,PXL
278167:5161,537:537,08/03/16 21:33:52,STABLE BEAMS,6500,178241.732,141881.293,26.4,PXL
278167:5161,538:538,08/03/16 21:34:15,STABLE BEAMS,6500,177385.472,18690.312,26.2,PXL
278167:5161,539:539,08/03/16 21:34:38,STABLE BEAMS,6500,177915.623,139538.895,26.3,PXL
278167:5161,540:540,08/03/16 21:35:01,STABLE BEAMS,6500,177559.404,93274.934,26.3,PXL
278167:5161,541:541,08/03/16 21:35:25,STABLE BEAMS,6500,177999.224,92194.491,26.3,PXL
278167:5161,542:542,08/03/16 21:35:48,STABLE BEAMS,6500,177740.840,132735.324,26.3,PXL
278167:5161,543:543,08/03/16 21:36:11,STABLE BEAMS,6500,177257.696,168812.576,26.2,PXL
278167:5161,544:544,08/03/16 21:36:35,STABLE BEAMS,6500,177550.306,170445.525,26.3,PXL
278167:5161,545:545,08/03/16 21:36:58,STABLE BEAMS,6500,177911.941,169487.083,26.3,PXL
278167:5161,546:546,08/03/16 21:37:21,STABLE BEAMS,6500,177948.844,171512.936,26.3,PXL
278167:5161,547:547,08/03/16 21:37:45,STABLE BEAMS,6500,177328.408,168288.979,26.2,PXL
278167:5161,548:548,08/03/16 21:38:08,STABLE BEAMS,6500,177385.209,170831.146,26.2,PXL
278167:5161,549:549,08/03/16 21:38:31,STABLE BEAMS,6500,176841.287,167052.038,26.1,PXL
278167:5161,550:550,08/03/16 21:38:55,STABLE BEAMS,6500,177060.911,168541.579,26.2,PXL
278167:5161,551:551,08/03/16 21:39:18,STABLE BEAMS,6500,177427.884,156318.242,26.2,PXL
278167:5161,552:552,08/03/16 21:39:41,STABLE BEAMS,6500,177015.497,169877.405,26.2,PXL
278167:5161,553:553,08/03/16 21:40:05,STABLE BEAMS,6500,176672.152,170399.879,26.1,PXL
278167:5161,554:554,08/03/16 21:40:28,STABLE BEAMS,6500,177282.995,168097.272,26.2,PXL
278167:5161,555:555,08/03/16 21:40:51,STABLE BEAMS,6500,176982.493,170660.906,26.2,PXL
278167:5161,556:556,08/03/16 21:41:15,STABLE BEAMS,6500,176884.472,169684.017,26.2,PXL
