#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
278820:5199,1406:1406,08/14/16 20:00:30,STABLE BEAMS,6500,156141.281,147394.191,21.6,PXL
278820:5199,1407:1407,08/14/16 20:00:54,STABLE BEAMS,6500,156851.198,141384.946,21.7,PXL
278820:5199,1408:1408,08/14/16 20:01:17,STABLE BEAMS,6500,156685.358,152095.074,21.7,PXL
278820:5199,1409:1409,08/14/16 20:01:40,STABLE BEAMS,6500,157000.404,152910.119,21.7,PXL
278820:5199,1410:1410,08/14/16 20:02:04,STABLE BEAMS,6500,157019.343,152812.174,21.7,PXL
278820:5199,1411:1411,08/14/16 20:02:27,STABLE BEAMS,6500,156839.129,152753.945,21.7,PXL
278820:5199,1412:1412,08/14/16 20:02:50,STABLE BEAMS,6500,156571.601,152565.056,21.7,PXL
278820:5199,1413:1413,08/14/16 20:03:14,STABLE BEAMS,6500,157137.680,153064.109,21.7,PXL
278820:5199,1414:1414,08/14/16 20:03:37,STABLE BEAMS,6500,156724.257,152525.981,21.7,PXL
278820:5199,1415:1415,08/14/16 20:04:00,STABLE BEAMS,6500,156367.666,147113.922,21.6,PXL
278820:5199,1416:1416,08/14/16 20:04:24,STABLE BEAMS,6500,157026.135,152943.442,21.7,PXL
278820:5199,1417:1417,08/14/16 20:04:47,STABLE BEAMS,6500,156345.942,152254.369,21.6,PXL
278820:5199,1418:1418,08/14/16 20:05:10,STABLE BEAMS,6500,156112.424,151875.876,21.6,PXL
278820:5199,1419:1419,08/14/16 20:05:33,STABLE BEAMS,6500,155806.987,151423.287,21.5,PXL
278820:5199,1420:1420,08/14/16 20:05:57,STABLE BEAMS,6500,156149.095,151655.220,21.6,PXL
278820:5199,1421:1421,08/14/16 20:06:20,STABLE BEAMS,6500,155980.161,151416.096,21.6,PXL
278820:5199,1422:1422,08/14/16 20:06:43,STABLE BEAMS,6500,156358.971,152139.170,21.6,PXL
278820:5199,1423:1423,08/14/16 20:07:07,STABLE BEAMS,6500,156057.031,152002.701,21.6,PXL
278820:5199,1424:1424,08/14/16 20:07:30,STABLE BEAMS,6500,156039.515,151946.160,21.6,PXL
278820:5199,1425:1425,08/14/16 20:07:53,STABLE BEAMS,6500,155924.350,151361.432,21.6,PXL
278820:5199,1426:1426,08/14/16 20:08:17,STABLE BEAMS,6500,156148.306,151939.982,21.6,PXL
278820:5199,1427:1427,08/14/16 20:08:40,STABLE BEAMS,6500,155679.582,151436.439,21.5,PXL
278820:5199,1428:1428,08/14/16 20:09:03,STABLE BEAMS,6500,156236.688,151953.277,21.6,PXL
278820:5199,1429:1429,08/14/16 20:09:27,STABLE BEAMS,6500,155954.089,151815.040,21.6,PXL
278820:5199,1430:1430,08/14/16 20:09:50,STABLE BEAMS,6500,155810.066,151619.329,21.5,PXL
278820:5199,1431:1431,08/14/16 20:10:13,STABLE BEAMS,6500,155909.356,151241.617,21.6,PXL
278820:5199,1432:1432,08/14/16 20:10:36,STABLE BEAMS,6500,155527.668,151342.388,21.5,PXL
278820:5199,1433:1433,08/14/16 20:11:00,STABLE BEAMS,6500,155864.299,151670.230,21.6,PXL
278820:5199,1434:1434,08/14/16 20:11:23,STABLE BEAMS,6500,155427.651,151275.975,21.5,PXL
278820:5199,1435:1435,08/14/16 20:11:46,STABLE BEAMS,6500,155953.764,151689.927,21.6,PXL
278820:5199,1436:1436,08/14/16 20:12:10,STABLE BEAMS,6500,155500.962,151051.749,21.5,PXL
278820:5199,1437:1437,08/14/16 20:12:33,STABLE BEAMS,6500,156105.507,151939.338,21.6,PXL
278820:5199,1438:1438,08/14/16 20:12:56,STABLE BEAMS,6500,155849.909,151689.468,21.6,PXL
278820:5199,1439:1439,08/14/16 20:13:20,STABLE BEAMS,6500,155713.066,151598.545,21.5,PXL
278820:5199,1440:1440,08/14/16 20:13:43,STABLE BEAMS,6500,155257.077,150833.393,21.5,PXL
278820:5199,1441:1441,08/14/16 20:14:06,STABLE BEAMS,6500,155192.539,150978.625,21.5,PXL
278820:5199,1442:1442,08/14/16 20:14:30,STABLE BEAMS,6500,155717.166,151553.831,21.5,PXL
278820:5199,1443:1443,08/14/16 20:14:53,STABLE BEAMS,6500,155361.334,149315.496,21.5,PXL
278820:5199,1444:1444,08/14/16 20:15:16,STABLE BEAMS,6500,155132.333,151092.176,21.5,PXL
278820:5199,1445:1445,08/14/16 20:15:40,STABLE BEAMS,6500,155393.858,151227.869,21.5,PXL
278820:5199,1446:1446,08/14/16 20:16:03,STABLE BEAMS,6500,155099.330,150717.423,21.4,PXL
278820:5199,1447:1447,08/14/16 20:16:26,STABLE BEAMS,6500,155486.000,146943.201,21.5,PXL
278820:5199,1448:1448,08/14/16 20:16:50,STABLE BEAMS,6500,155140.178,151159.917,21.5,PXL
278820:5199,1449:1449,08/14/16 20:17:13,STABLE BEAMS,6500,154889.609,92069.650,21.4,PXL
278820:5199,1450:1450,08/14/16 20:17:36,STABLE BEAMS,6500,154537.319,114467.631,21.4,PXL
278820:5199,1451:1451,08/14/16 20:17:59,STABLE BEAMS,6500,154854.578,150869.824,21.4,PXL
278820:5199,1452:1452,08/14/16 20:18:23,STABLE BEAMS,6500,154941.428,150913.360,21.4,PXL
278820:5199,1453:1453,08/14/16 20:18:46,STABLE BEAMS,6500,155031.449,151057.642,21.4,PXL
278820:5199,1454:1454,08/14/16 20:19:09,STABLE BEAMS,6500,154951.965,150869.992,21.4,PXL
278820:5199,1455:1455,08/14/16 20:19:33,STABLE BEAMS,6500,154737.169,150491.389,21.4,PXL
278820:5199,1456:1456,08/14/16 20:19:56,STABLE BEAMS,6500,155209.435,151117.003,21.5,PXL
278820:5199,1457:1457,08/14/16 20:20:19,STABLE BEAMS,6500,154946.425,148713.751,21.4,PXL
278820:5199,1458:1458,08/14/16 20:20:43,STABLE BEAMS,6500,155128.837,148357.242,21.5,PXL
278820:5199,1459:1459,08/14/16 20:21:06,STABLE BEAMS,6500,155328.840,151220.444,21.5,PXL
278820:5199,1460:1460,08/14/16 20:21:29,STABLE BEAMS,6500,154779.286,150757.821,21.4,PXL
278820:5199,1461:1461,08/14/16 20:21:53,STABLE BEAMS,6500,154514.265,150563.213,21.4,PXL
278820:5199,1462:1462,08/14/16 20:22:16,STABLE BEAMS,6500,154934.944,150607.791,21.4,PXL
278820:5199,1463:1463,08/14/16 20:22:39,STABLE BEAMS,6500,154513.568,150514.442,21.4,PXL
278820:5199,1464:1464,08/14/16 20:23:03,STABLE BEAMS,6500,154641.004,150489.553,21.4,PXL
278820:5199,1465:1465,08/14/16 20:23:26,STABLE BEAMS,6500,154014.023,149903.030,21.3,PXL
278820:5199,1466:1466,08/14/16 20:23:49,STABLE BEAMS,6500,154750.398,150663.597,21.4,PXL
278820:5199,1467:1467,08/14/16 20:24:12,STABLE BEAMS,6500,154770.528,150448.200,21.4,PXL
278820:5199,1468:1468,08/14/16 20:24:36,STABLE BEAMS,6500,154905.669,150908.173,21.4,PXL
278820:5199,1469:1469,08/14/16 20:24:59,STABLE BEAMS,6500,154847.646,150856.989,21.4,PXL
278820:5199,1470:1470,08/14/16 20:25:22,STABLE BEAMS,6500,154746.715,150525.790,21.4,PXL
278820:5199,1471:1471,08/14/16 20:25:46,STABLE BEAMS,6500,154632.912,150479.453,21.4,PXL
278820:5199,1472:1472,08/14/16 20:26:09,STABLE BEAMS,6500,154598.252,150531.941,21.4,PXL
278820:5199,1473:1473,08/14/16 20:26:32,STABLE BEAMS,6500,154384.137,150336.162,21.3,PXL
278820:5199,1474:1474,08/14/16 20:26:56,STABLE BEAMS,6500,153994.975,149966.170,21.3,PXL
278820:5199,1475:1475,08/14/16 20:27:19,STABLE BEAMS,6500,153851.216,149843.975,21.3,PXL
278820:5199,1476:1476,08/14/16 20:27:42,STABLE BEAMS,6500,153853.568,149921.950,21.3,PXL
278820:5199,1477:1477,08/14/16 20:28:06,STABLE BEAMS,6500,153701.515,149690.763,21.3,PXL
278820:5199,1478:1478,08/14/16 20:28:29,STABLE BEAMS,6500,154523.750,150559.129,21.4,PXL
278820:5199,1479:1479,08/14/16 20:28:52,STABLE BEAMS,6500,153974.675,149669.723,21.3,PXL
278820:5199,1480:1480,08/14/16 20:29:15,STABLE BEAMS,6500,154157.040,147880.056,21.3,PXL
278820:5199,1481:1481,08/14/16 20:29:39,STABLE BEAMS,6500,153627.600,149750.926,21.2,PXL
278820:5199,1482:1482,08/14/16 20:30:02,STABLE BEAMS,6500,154160.242,150172.248,21.3,PXL
278820:5199,1483:1483,08/14/16 20:30:25,STABLE BEAMS,6500,154319.862,150394.852,21.3,PXL
278820:5199,1484:1484,08/14/16 20:30:49,STABLE BEAMS,6500,154158.881,149936.024,21.3,PXL
278820:5199,1485:1485,08/14/16 20:31:12,STABLE BEAMS,6500,153461.157,142527.490,21.2,PXL
278820:5199,1486:1486,08/14/16 20:31:35,STABLE BEAMS,6500,153806.499,145254.814,21.3,PXL
278820:5199,1487:1487,08/14/16 20:31:59,STABLE BEAMS,6500,153798.252,149843.944,21.3,PXL
278820:5199,1488:1488,08/14/16 20:32:22,STABLE BEAMS,6500,153435.719,149472.566,21.2,PXL
278820:5199,1489:1489,08/14/16 20:32:45,STABLE BEAMS,6500,153907.739,149909.299,21.3,PXL
278820:5199,1490:1490,08/14/16 20:33:09,STABLE BEAMS,6500,153650.113,149642.121,21.2,PXL
278820:5199,1491:1491,08/14/16 20:33:32,STABLE BEAMS,6500,153344.073,144655.185,21.2,PXL
278820:5199,1492:1492,08/14/16 20:33:55,STABLE BEAMS,6500,154202.623,150177.164,21.3,PXL
278820:5199,1493:1493,08/14/16 20:34:19,STABLE BEAMS,6500,153465.660,149551.948,21.2,PXL
278820:5199,1494:1494,08/14/16 20:34:42,STABLE BEAMS,6500,153879.918,149885.499,21.3,PXL
278820:5199,1495:1495,08/14/16 20:35:05,STABLE BEAMS,6500,153512.465,149587.944,21.2,PXL
278820:5199,1496:1496,08/14/16 20:35:28,STABLE BEAMS,6500,153839.178,149862.851,21.3,PXL
278820:5199,1497:1497,08/14/16 20:35:52,STABLE BEAMS,6500,153583.734,149401.350,21.2,PXL
278820:5199,1498:1498,08/14/16 20:36:15,STABLE BEAMS,6500,153463.756,149494.685,21.2,PXL
278820:5199,1499:1499,08/14/16 20:36:38,STABLE BEAMS,6500,153213.450,149073.913,21.2,PXL
278820:5199,1500:1500,08/14/16 20:37:02,STABLE BEAMS,6500,152755.233,144183.289,21.1,PXL
278820:5199,1501:1501,08/14/16 20:37:25,STABLE BEAMS,6500,152508.995,144134.710,21.1,PXL
278820:5199,1502:1502,08/14/16 20:37:48,STABLE BEAMS,6500,152626.358,148720.393,21.1,PXL
278820:5199,1503:1503,08/14/16 20:38:12,STABLE BEAMS,6500,152357.855,148263.552,21.1,PXL
278820:5199,1504:1504,08/14/16 20:38:35,STABLE BEAMS,6500,152127.601,148268.403,21.0,PXL
278820:5199,1505:1505,08/14/16 20:38:58,STABLE BEAMS,6500,152723.497,148849.549,21.1,PXL
278820:5199,1506:1506,08/14/16 20:39:21,STABLE BEAMS,6500,152446.361,148557.040,21.1,PXL
278820:5199,1507:1507,08/14/16 20:39:45,STABLE BEAMS,6500,152270.201,148207.753,21.1,PXL
278820:5199,1508:1508,08/14/16 20:40:08,STABLE BEAMS,6500,152165.742,148254.985,21.0,PXL
278820:5199,1509:1509,08/14/16 20:40:31,STABLE BEAMS,6500,152205.183,148354.242,21.0,PXL
278820:5199,1510:1510,08/14/16 20:40:55,STABLE BEAMS,6500,152230.187,148375.424,21.0,PXL
278820:5199,1511:1511,08/14/16 20:41:18,STABLE BEAMS,6500,152364.477,148517.168,21.1,PXL
278820:5199,1512:1512,08/14/16 20:41:41,STABLE BEAMS,6500,151361.657,147364.319,20.9,PXL
278820:5199,1513:1513,08/14/16 20:42:05,STABLE BEAMS,6500,151710.202,145778.136,21.0,PXL
278820:5199,1514:1514,08/14/16 20:42:28,STABLE BEAMS,6500,151371.235,147591.695,20.9,PXL
278820:5199,1515:1515,08/14/16 20:42:51,STABLE BEAMS,6500,151572.879,147764.137,21.0,PXL
278820:5199,1516:1516,08/14/16 20:43:15,STABLE BEAMS,6500,151706.659,147905.704,21.0,PXL
278820:5199,1517:1517,08/14/16 20:43:38,STABLE BEAMS,6500,151504.303,147709.739,20.9,PXL
278820:5199,1518:1518,08/14/16 20:44:01,STABLE BEAMS,6500,151916.813,148097.814,21.0,PXL
278820:5199,1519:1519,08/14/16 20:44:25,STABLE BEAMS,6500,151634.554,147798.049,21.0,PXL
278820:5199,1520:1520,08/14/16 20:44:48,STABLE BEAMS,6500,151265.106,147460.366,20.9,PXL
278820:5199,1521:1521,08/14/16 20:45:11,STABLE BEAMS,6500,151627.483,147841.202,21.0,PXL
278820:5199,1522:1522,08/14/16 20:45:35,STABLE BEAMS,6500,151517.517,147526.387,21.0,PXL
278820:5199,1523:1523,08/14/16 20:45:58,STABLE BEAMS,6500,151438.635,147662.371,20.9,PXL
278820:5199,1524:1524,08/14/16 20:46:21,STABLE BEAMS,6500,151194.874,147407.432,20.9,PXL
278820:5199,1525:1525,08/14/16 20:46:44,STABLE BEAMS,6500,150956.466,147212.180,20.9,PXL
278820:5199,1526:1526,08/14/16 20:47:08,STABLE BEAMS,6500,151247.699,147463.637,20.9,PXL
278820:5199,1527:1527,08/14/16 20:47:31,STABLE BEAMS,6500,147034.232,143466.711,20.3,PXL
278820:5199,1528:1528,08/14/16 20:47:54,STABLE BEAMS,6500,149395.859,145709.948,20.7,PXL
278820:5199,1529:1529,08/14/16 20:48:18,STABLE BEAMS,6500,151134.312,147132.472,20.9,PXL
278820:5199,1530:1530,08/14/16 20:48:41,STABLE BEAMS,6500,146109.163,142578.602,20.2,PXL
278820:5199,1531:1531,08/14/16 20:49:04,STABLE BEAMS,6500,138223.536,135043.968,19.1,PXL
278820:5199,1532:1532,08/14/16 20:49:28,STABLE BEAMS,6500,151294.783,147256.636,20.9,PXL
278820:5199,1533:1533,08/14/16 20:49:51,STABLE BEAMS,6500,152076.092,111939.239,21.0,PXL
278822:5199,1:1,08/14/16 21:52:47,STABLE BEAMS,6500,147248.192,136483.594,20.4,PXL
278822:5199,2:2,08/14/16 21:53:11,STABLE BEAMS,6500,147543.448,137655.720,20.4,PXL
278822:5199,3:3,08/14/16 21:53:34,STABLE BEAMS,6500,146978.684,143330.189,20.3,PXL
278822:5199,4:4,08/14/16 21:53:57,STABLE BEAMS,6500,146923.662,143300.947,20.3,PXL
278822:5199,5:5,08/14/16 21:54:21,STABLE BEAMS,6500,146964.123,143363.691,20.3,PXL
278822:5199,6:6,08/14/16 21:54:44,STABLE BEAMS,6500,147076.983,143281.725,20.3,PXL
278822:5199,7:7,08/14/16 21:55:07,STABLE BEAMS,6500,146610.535,140567.937,20.3,PXL
278822:5199,8:8,08/14/16 21:55:30,STABLE BEAMS,6500,146624.259,140965.524,20.3,PXL
278822:5199,9:9,08/14/16 21:55:54,STABLE BEAMS,6500,146519.894,142930.629,20.3,PXL
278822:5199,10:10,08/14/16 21:56:17,STABLE BEAMS,6500,147655.302,144009.937,20.4,PXL
278822:5199,11:11,08/14/16 21:56:40,STABLE BEAMS,6500,146801.672,143185.850,20.3,PXL
278822:5199,12:12,08/14/16 21:57:04,STABLE BEAMS,6500,146529.038,142948.114,20.3,PXL
278822:5199,13:13,08/14/16 21:57:27,STABLE BEAMS,6500,146645.333,143036.011,20.3,PXL
278822:5199,14:14,08/14/16 21:57:50,STABLE BEAMS,6500,146645.674,143064.245,20.3,PXL
278822:5199,15:15,08/14/16 21:58:14,STABLE BEAMS,6500,146675.583,142870.187,20.3,PXL
278822:5199,16:16,08/14/16 21:58:37,STABLE BEAMS,6500,146527.274,138773.716,20.3,PXL
278822:5199,17:17,08/14/16 21:59:00,STABLE BEAMS,6500,146513.689,142936.041,20.3,PXL
278822:5199,18:18,08/14/16 21:59:24,STABLE BEAMS,6500,146829.060,143197.727,20.3,PXL
278822:5199,19:19,08/14/16 21:59:47,STABLE BEAMS,6500,146446.474,140762.035,20.3,PXL
278822:5199,20:20,08/14/16 22:00:10,STABLE BEAMS,6500,145810.643,142255.109,20.2,PXL
278822:5199,21:21,08/14/16 22:00:34,STABLE BEAMS,6500,146506.819,142936.404,20.3,PXL
278822:5199,22:22,08/14/16 22:00:57,STABLE BEAMS,6500,146681.633,142896.665,20.3,PXL
278822:5199,23:23,08/14/16 22:01:20,STABLE BEAMS,6500,147066.152,143459.218,20.3,PXL
278822:5199,24:24,08/14/16 22:01:43,STABLE BEAMS,6500,146455.805,142832.904,20.3,PXL
278822:5199,25:25,08/14/16 22:02:07,STABLE BEAMS,6500,146107.740,142544.801,20.2,PXL
278822:5199,26:26,08/14/16 22:02:30,STABLE BEAMS,6500,146181.051,142601.374,20.2,PXL
278822:5199,27:27,08/14/16 22:02:53,STABLE BEAMS,6500,146704.873,142948.171,20.3,PXL
278822:5199,28:28,08/14/16 22:03:17,STABLE BEAMS,6500,145817.714,142282.944,20.2,PXL
278822:5199,29:29,08/14/16 22:03:40,STABLE BEAMS,6500,146261.139,142519.591,20.2,PXL
278822:5199,30:30,08/14/16 22:04:03,STABLE BEAMS,6500,146211.486,125465.601,20.2,PXL
278822:5199,31:31,08/14/16 22:04:27,STABLE BEAMS,6500,145733.633,142003.164,20.2,PXL
278822:5199,32:32,08/14/16 22:04:50,STABLE BEAMS,6500,145633.446,141918.141,20.1,PXL
278822:5199,33:33,08/14/16 22:05:13,STABLE BEAMS,6500,146011.668,139993.364,20.2,PXL
278822:5199,34:34,08/14/16 22:05:37,STABLE BEAMS,6500,145520.013,141992.119,20.1,PXL
278822:5199,35:35,08/14/16 22:06:00,STABLE BEAMS,6500,145577.449,142054.197,20.1,PXL
278822:5199,36:36,08/14/16 22:06:23,STABLE BEAMS,6500,146059.031,142319.298,20.2,PXL
278822:5199,37:37,08/14/16 22:06:47,STABLE BEAMS,6500,146161.787,142451.227,20.2,PXL
278822:5199,38:38,08/14/16 22:07:10,STABLE BEAMS,6500,145674.155,142158.060,20.1,PXL
278822:5199,39:39,08/14/16 22:07:33,STABLE BEAMS,6500,145729.502,142191.652,20.2,PXL
278822:5199,40:40,08/14/16 22:07:56,STABLE BEAMS,6500,145363.303,141646.408,20.1,PXL
278822:5199,41:41,08/14/16 22:08:20,STABLE BEAMS,6500,146035.806,142505.950,20.2,PXL
278822:5199,42:42,08/14/16 22:08:43,STABLE BEAMS,6500,145518.605,141998.769,20.1,PXL
278822:5199,43:43,08/14/16 22:09:06,STABLE BEAMS,6500,145830.665,142314.315,20.2,PXL
278822:5199,44:44,08/14/16 22:09:30,STABLE BEAMS,6500,145600.101,142082.774,20.1,PXL
278822:5199,45:45,08/14/16 22:09:53,STABLE BEAMS,6500,144782.895,141309.257,20.0,PXL
278822:5199,46:46,08/14/16 22:10:16,STABLE BEAMS,6500,145738.275,142227.544,20.2,PXL
278822:5199,47:47,08/14/16 22:10:40,STABLE BEAMS,6500,145504.494,141989.050,20.1,PXL
278822:5199,48:48,08/14/16 22:11:03,STABLE BEAMS,6500,145266.705,141760.529,20.1,PXL
278822:5199,49:49,08/14/16 22:11:26,STABLE BEAMS,6500,145739.142,142022.219,20.2,PXL
278822:5199,50:50,08/14/16 22:11:50,STABLE BEAMS,6500,145346.128,141855.710,20.1,PXL
278822:5199,51:51,08/14/16 22:12:13,STABLE BEAMS,6500,145542.557,142035.012,20.1,PXL
278822:5199,52:52,08/14/16 22:12:36,STABLE BEAMS,6500,145407.865,141908.979,20.1,PXL
278822:5199,53:53,08/14/16 22:13:00,STABLE BEAMS,6500,145302.432,141615.831,20.1,PXL
278822:5199,54:54,08/14/16 22:13:23,STABLE BEAMS,6500,145776.231,142124.744,20.2,PXL
278822:5199,55:55,08/14/16 22:13:46,STABLE BEAMS,6500,145410.093,141943.672,20.1,PXL
278822:5199,56:56,08/14/16 22:14:09,STABLE BEAMS,6500,145430.007,141743.110,20.1,PXL
278822:5199,57:57,08/14/16 22:14:33,STABLE BEAMS,6500,144927.753,141418.392,20.0,PXL
278822:5199,58:58,08/14/16 22:14:56,STABLE BEAMS,6500,144553.539,27539.632,20.0,PXL
278822:5199,59:59,08/14/16 22:15:19,STABLE BEAMS,6500,145200.047,141701.466,20.1,PXL
278822:5199,60:60,08/14/16 22:15:43,STABLE BEAMS,6500,145744.279,142234.750,20.2,PXL
278822:5199,61:61,08/14/16 22:16:06,STABLE BEAMS,6500,145310.818,141820.623,20.1,PXL
278822:5199,62:62,08/14/16 22:16:29,STABLE BEAMS,6500,145485.942,141790.248,20.1,PXL
278822:5199,63:63,08/14/16 22:16:53,STABLE BEAMS,6500,145248.091,141751.837,20.1,PXL
278822:5199,64:64,08/14/16 22:17:16,STABLE BEAMS,6500,145299.523,141799.298,20.1,PXL
278822:5199,65:65,08/14/16 22:17:39,STABLE BEAMS,6500,145317.982,141814.441,20.1,PXL
278822:5199,66:66,08/14/16 22:18:03,STABLE BEAMS,6500,145114.420,141446.505,20.1,PXL
278822:5199,67:67,08/14/16 22:18:26,STABLE BEAMS,6500,144726.326,141231.649,20.0,PXL
278822:5199,68:68,08/14/16 22:18:49,STABLE BEAMS,6500,144767.825,134792.087,20.0,PXL
278822:5199,69:69,08/14/16 22:19:12,STABLE BEAMS,6500,144595.811,141139.767,20.0,PXL
278822:5199,70:70,08/14/16 22:19:36,STABLE BEAMS,6500,144957.740,141304.689,20.0,PXL
278822:5199,71:71,08/14/16 22:19:59,STABLE BEAMS,6500,144426.908,140990.326,20.0,PXL
278822:5199,72:72,08/14/16 22:20:22,STABLE BEAMS,6500,144264.101,140823.037,19.9,PXL
278822:5199,73:73,08/14/16 22:20:46,STABLE BEAMS,6500,144939.234,141486.139,20.0,PXL
278822:5199,74:74,08/14/16 22:21:09,STABLE BEAMS,6500,144994.457,141152.004,20.0,PXL
278822:5199,75:75,08/14/16 22:21:32,STABLE BEAMS,6500,145222.359,141727.676,20.1,PXL
278822:5199,76:76,08/14/16 22:21:56,STABLE BEAMS,6500,144750.294,141097.540,20.0,PXL
278822:5199,77:77,08/14/16 22:22:19,STABLE BEAMS,6500,144765.302,131117.528,20.0,PXL
278822:5199,78:78,08/14/16 22:22:42,STABLE BEAMS,6500,144711.859,137463.859,20.0,PXL
278822:5199,79:79,08/14/16 22:23:06,STABLE BEAMS,6500,144616.916,139000.804,20.0,PXL
278822:5199,80:80,08/14/16 22:23:29,STABLE BEAMS,6500,144665.378,141013.998,20.0,PXL
278822:5199,81:81,08/14/16 22:23:52,STABLE BEAMS,6500,144382.562,140936.790,20.0,PXL
278822:5199,82:82,08/14/16 22:24:16,STABLE BEAMS,6500,144549.330,141084.208,20.0,PXL
278822:5199,83:83,08/14/16 22:24:39,STABLE BEAMS,6500,144796.295,139263.854,20.0,PXL
278822:5199,84:84,08/14/16 22:25:02,STABLE BEAMS,6500,144325.622,140869.786,20.0,PXL
278822:5199,85:85,08/14/16 22:25:25,STABLE BEAMS,6500,144447.116,140988.653,20.0,PXL
278822:5199,86:86,08/14/16 22:25:49,STABLE BEAMS,6500,144118.578,140670.177,19.9,PXL
278822:5199,87:87,08/14/16 22:26:12,STABLE BEAMS,6500,144364.474,140913.904,20.0,PXL
278822:5199,88:88,08/14/16 22:26:35,STABLE BEAMS,6500,144303.712,140858.068,20.0,PXL
278822:5199,89:89,08/14/16 22:26:59,STABLE BEAMS,6500,144482.827,141029.345,20.0,PXL
278822:5199,90:90,08/14/16 22:27:22,STABLE BEAMS,6500,144241.155,140802.391,19.9,PXL
278822:5199,91:91,08/14/16 22:27:45,STABLE BEAMS,6500,144200.198,140766.989,19.9,PXL
278822:5199,92:92,08/14/16 22:28:09,STABLE BEAMS,6500,144073.799,138656.735,19.9,PXL
278822:5199,93:93,08/14/16 22:28:32,STABLE BEAMS,6500,143522.991,140090.178,19.8,PXL
278822:5199,94:94,08/14/16 22:28:55,STABLE BEAMS,6500,144085.481,140645.176,19.9,PXL
278822:5199,95:95,08/14/16 22:29:19,STABLE BEAMS,6500,143844.040,140243.002,19.9,PXL
278822:5199,96:96,08/14/16 22:29:42,STABLE BEAMS,6500,143429.828,140048.649,19.8,PXL
278822:5199,97:97,08/14/16 22:30:05,STABLE BEAMS,6500,144107.298,140702.576,19.9,PXL
278822:5199,98:98,08/14/16 22:30:28,STABLE BEAMS,6500,143641.623,140260.477,19.9,PXL
278822:5199,99:99,08/14/16 22:30:52,STABLE BEAMS,6500,143274.201,139683.300,19.8,PXL
278822:5199,100:100,08/14/16 22:31:15,STABLE BEAMS,6500,143885.570,140474.008,19.9,PXL
278822:5199,101:101,08/14/16 22:31:38,STABLE BEAMS,6500,143530.573,140100.128,19.8,PXL
278822:5199,102:102,08/14/16 22:32:02,STABLE BEAMS,6500,143538.557,140112.813,19.8,PXL
278822:5199,103:103,08/14/16 22:32:25,STABLE BEAMS,6500,144012.820,140406.607,19.9,PXL
278822:5199,104:104,08/14/16 22:32:48,STABLE BEAMS,6500,143611.203,140183.240,19.9,PXL
278822:5199,105:105,08/14/16 22:33:12,STABLE BEAMS,6500,143725.594,140117.127,19.9,PXL
278822:5199,106:106,08/14/16 22:33:35,STABLE BEAMS,6500,143509.731,140121.679,19.8,PXL
278822:5199,107:107,08/14/16 22:33:58,STABLE BEAMS,6500,143592.233,140210.466,19.9,PXL
278822:5199,108:108,08/14/16 22:34:22,STABLE BEAMS,6500,143301.279,139928.084,19.8,PXL
278822:5199,109:109,08/14/16 22:34:45,STABLE BEAMS,6500,143555.608,140161.025,19.9,PXL
278822:5199,110:110,08/14/16 22:35:08,STABLE BEAMS,6500,143662.697,140275.149,19.9,PXL
278822:5199,111:111,08/14/16 22:35:32,STABLE BEAMS,6500,143584.759,140002.929,19.9,PXL
278822:5199,112:112,08/14/16 22:35:55,STABLE BEAMS,6500,143126.557,139744.684,19.8,PXL
278822:5199,113:113,08/14/16 22:36:18,STABLE BEAMS,6500,143356.919,139973.966,19.8,PXL
278822:5199,114:114,08/14/16 22:36:41,STABLE BEAMS,6500,143079.117,139707.901,19.8,PXL
278822:5199,115:115,08/14/16 22:37:05,STABLE BEAMS,6500,143749.175,140357.044,19.9,PXL
278822:5199,116:116,08/14/16 22:37:28,STABLE BEAMS,6500,143322.121,139926.473,19.8,PXL
278822:5199,117:117,08/14/16 22:37:51,STABLE BEAMS,6500,143409.373,140023.262,19.8,PXL
278822:5199,118:118,08/14/16 22:38:15,STABLE BEAMS,6500,143254.844,139891.851,19.8,PXL
278822:5199,119:119,08/14/16 22:38:38,STABLE BEAMS,6500,143457.912,140079.393,19.8,PXL
278822:5199,120:120,08/14/16 22:39:01,STABLE BEAMS,6500,143129.745,139549.919,19.8,PXL
278822:5199,121:121,08/14/16 22:39:25,STABLE BEAMS,6500,143064.990,139668.664,19.8,PXL
278822:5199,122:122,08/14/16 22:39:48,STABLE BEAMS,6500,142726.782,139345.709,19.7,PXL
278822:5199,123:123,08/14/16 22:40:11,STABLE BEAMS,6500,143267.176,139687.620,19.8,PXL
278822:5199,124:124,08/14/16 22:40:35,STABLE BEAMS,6500,143267.826,139852.439,19.8,PXL
278822:5199,125:125,08/14/16 22:40:58,STABLE BEAMS,6500,143000.762,139610.331,19.8,PXL
278822:5199,126:126,08/14/16 22:41:21,STABLE BEAMS,6500,142826.691,139430.236,19.7,PXL
278822:5199,127:127,08/14/16 22:41:44,STABLE BEAMS,6500,143133.690,139741.919,19.8,PXL
278822:5199,128:128,08/14/16 22:42:08,STABLE BEAMS,6500,142915.831,139527.046,19.8,PXL
278822:5199,129:129,08/14/16 22:42:31,STABLE BEAMS,6500,142622.091,139079.427,19.7,PXL
278822:5199,130:130,08/14/16 22:42:54,STABLE BEAMS,6500,143001.149,139454.536,19.8,PXL
