#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
281797:5345,460:460,09/28/16 14:14:57,STABLE BEAMS,6500,256235.317,249710.957,35.4,PXL
281797:5345,461:461,09/28/16 14:15:21,STABLE BEAMS,6500,256560.745,250450.246,35.5,PXL
281797:5345,462:462,09/28/16 14:15:44,STABLE BEAMS,6500,256209.323,247378.919,35.4,PXL
281797:5345,463:463,09/28/16 14:16:07,STABLE BEAMS,6500,256091.728,243355.765,35.4,PXL
281797:5345,464:464,09/28/16 14:16:31,STABLE BEAMS,6500,256145.914,250450.232,35.4,PXL
281797:5345,465:465,09/28/16 14:16:54,STABLE BEAMS,6500,256149.458,250509.455,35.4,PXL
281797:5345,466:466,09/28/16 14:17:17,STABLE BEAMS,6500,255462.967,250127.469,35.3,PXL
281797:5345,467:467,09/28/16 14:17:40,STABLE BEAMS,6500,255315.355,249988.497,35.3,PXL
281797:5345,468:468,09/28/16 14:18:04,STABLE BEAMS,6500,256032.575,246241.092,35.4,PXL
281797:5345,469:469,09/28/16 14:18:27,STABLE BEAMS,6500,255960.579,250018.636,35.4,PXL
281797:5345,470:470,09/28/16 14:18:50,STABLE BEAMS,6500,255958.227,249406.577,35.4,PXL
281797:5345,471:471,09/28/16 14:19:14,STABLE BEAMS,6500,255345.202,250118.730,35.3,PXL
281797:5345,472:472,09/28/16 14:19:37,STABLE BEAMS,6500,254973.603,249791.082,35.3,PXL
281797:5345,473:473,09/28/16 14:20:00,STABLE BEAMS,6500,254845.765,249318.252,35.2,PXL
281797:5345,474:474,09/28/16 14:20:24,STABLE BEAMS,6500,255001.098,249821.698,35.3,PXL
281797:5345,475:475,09/28/16 14:20:47,STABLE BEAMS,6500,255197.141,249956.924,35.3,PXL
281797:5345,476:476,09/28/16 14:21:10,STABLE BEAMS,6500,254316.991,248846.235,35.2,PXL
281797:5345,477:477,09/28/16 14:21:34,STABLE BEAMS,6500,254338.916,248339.886,35.2,PXL
281797:5345,478:478,09/28/16 14:21:57,STABLE BEAMS,6500,254618.482,248162.071,35.2,PXL
281797:5345,479:479,09/28/16 14:22:20,STABLE BEAMS,6500,254411.067,248227.236,35.2,PXL
281797:5345,480:480,09/28/16 14:22:43,STABLE BEAMS,6500,254230.373,247879.553,35.2,PXL
281797:5345,481:481,09/28/16 14:23:07,STABLE BEAMS,6500,253865.690,248132.283,35.1,PXL
281797:5345,482:482,09/28/16 14:23:30,STABLE BEAMS,6500,254250.952,248490.596,35.2,PXL
281797:5345,483:483,09/28/16 14:23:53,STABLE BEAMS,6500,253624.327,247533.895,35.1,PXL
281797:5345,484:484,09/28/16 14:24:17,STABLE BEAMS,6500,253859.160,244028.386,35.1,PXL
281797:5345,485:485,09/28/16 14:24:40,STABLE BEAMS,6500,253762.191,247754.444,35.1,PXL
281797:5345,486:486,09/28/16 14:25:03,STABLE BEAMS,6500,253387.048,247449.237,35.0,PXL
281797:5345,487:487,09/28/16 14:25:27,STABLE BEAMS,6500,253325.899,247324.682,35.0,PXL
281797:5345,488:488,09/28/16 14:25:50,STABLE BEAMS,6500,253239.823,246599.366,35.0,PXL
281797:5345,489:489,09/28/16 14:26:13,STABLE BEAMS,6500,253268.308,247244.977,35.0,PXL
281797:5345,490:490,09/28/16 14:26:37,STABLE BEAMS,6500,253545.786,247956.083,35.1,PXL
281797:5345,491:491,09/28/16 14:27:00,STABLE BEAMS,6500,253011.844,246166.021,35.0,PXL
281797:5345,492:492,09/28/16 14:27:23,STABLE BEAMS,6500,252604.471,246839.840,34.9,PXL
281797:5345,493:493,09/28/16 14:27:47,STABLE BEAMS,6500,253075.453,244415.254,35.0,PXL
281797:5345,494:494,09/28/16 14:28:10,STABLE BEAMS,6500,252332.254,246800.797,34.9,PXL
281797:5345,495:495,09/28/16 14:28:33,STABLE BEAMS,6500,252648.429,243557.016,34.9,PXL
281797:5345,496:496,09/28/16 14:28:56,STABLE BEAMS,6500,251893.409,161702.204,34.8,PXL
281797:5345,497:497,09/28/16 14:29:20,STABLE BEAMS,6500,251620.233,222903.462,34.8,PXL
281797:5345,498:498,09/28/16 14:29:43,STABLE BEAMS,6500,252280.899,219709.064,34.9,PXL
281797:5345,499:499,09/28/16 14:30:06,STABLE BEAMS,6500,251980.537,216559.502,34.8,PXL
281797:5345,500:500,09/28/16 14:30:30,STABLE BEAMS,6500,252577.609,247065.111,34.9,PXL
281797:5345,501:501,09/28/16 14:30:53,STABLE BEAMS,6500,251853.349,246430.214,34.8,PXL
281797:5345,502:502,09/28/16 14:31:16,STABLE BEAMS,6500,251637.362,246250.765,34.8,PXL
281797:5345,503:503,09/28/16 14:31:40,STABLE BEAMS,6500,251517.291,245848.033,34.8,PXL
281797:5345,504:504,09/28/16 14:32:03,STABLE BEAMS,6500,251442.882,242250.717,34.8,PXL
281797:5345,505:505,09/28/16 14:32:26,STABLE BEAMS,6500,251105.540,245668.912,34.7,PXL
281797:5345,506:506,09/28/16 14:32:50,STABLE BEAMS,6500,251074.996,245358.064,34.7,PXL
281797:5345,507:507,09/28/16 14:33:13,STABLE BEAMS,6500,250792.490,245081.820,34.7,PXL
281797:5345,508:508,09/28/16 14:33:36,STABLE BEAMS,6500,250598.103,245237.504,34.7,PXL
281797:5345,509:509,09/28/16 14:33:59,STABLE BEAMS,6500,250313.709,245043.115,34.6,PXL
281797:5345,510:510,09/28/16 14:34:23,STABLE BEAMS,6500,251358.105,245721.248,34.8,PXL
281797:5345,511:511,09/28/16 14:34:46,STABLE BEAMS,6500,250458.041,245357.218,34.6,PXL
281797:5345,512:512,09/28/16 14:35:09,STABLE BEAMS,6500,250441.717,245052.783,34.6,PXL
281797:5345,513:513,09/28/16 14:35:33,STABLE BEAMS,6500,250511.562,245738.604,34.6,PXL
281797:5345,514:514,09/28/16 14:35:56,STABLE BEAMS,6500,249821.420,245026.441,34.5,PXL
281797:5345,515:515,09/28/16 14:36:19,STABLE BEAMS,6500,249934.002,244861.229,34.6,PXL
281797:5345,516:516,09/28/16 14:36:43,STABLE BEAMS,6500,250498.781,245433.936,34.6,PXL
281797:5345,517:517,09/28/16 14:37:06,STABLE BEAMS,6500,249495.837,205063.539,34.5,PXL
281797:5345,518:518,09/28/16 14:37:29,STABLE BEAMS,6500,249962.874,170353.927,34.6,PXL
281797:5345,519:519,09/28/16 14:37:53,STABLE BEAMS,6500,249464.829,244737.975,34.5,PXL
281797:5345,520:520,09/28/16 14:38:16,STABLE BEAMS,6500,249788.617,244380.315,34.5,PXL
281797:5345,521:521,09/28/16 14:38:39,STABLE BEAMS,6500,249428.499,243934.401,34.5,PXL
281797:5345,522:522,09/28/16 14:39:03,STABLE BEAMS,6500,249732.172,243875.437,34.5,PXL
281797:5345,523:523,09/28/16 14:39:26,STABLE BEAMS,6500,248874.875,243695.410,34.4,PXL
281797:5345,524:524,09/28/16 14:39:49,STABLE BEAMS,6500,249658.783,243450.365,34.5,PXL
281797:5345,525:525,09/28/16 14:40:13,STABLE BEAMS,6500,249184.490,243941.528,34.5,PXL
281797:5345,526:526,09/28/16 14:40:36,STABLE BEAMS,6500,248720.795,242306.532,34.4,PXL
281797:5345,527:527,09/28/16 14:40:59,STABLE BEAMS,6500,248426.731,239270.028,34.4,PXL
281797:5345,528:528,09/28/16 14:41:22,STABLE BEAMS,6500,249085.416,243704.250,34.4,PXL
281797:5345,529:529,09/28/16 14:41:46,STABLE BEAMS,6500,248979.565,243008.655,34.4,PXL
281797:5345,530:530,09/28/16 14:42:09,STABLE BEAMS,6500,248629.845,242831.962,34.4,PXL
281797:5345,531:531,09/28/16 14:42:32,STABLE BEAMS,6500,249131.572,243745.169,34.4,PXL
281797:5345,532:532,09/28/16 14:42:56,STABLE BEAMS,6500,248232.498,242890.461,34.3,PXL
281797:5345,533:533,09/28/16 14:43:19,STABLE BEAMS,6500,248501.744,242826.130,34.4,PXL
281797:5345,534:534,09/28/16 14:43:42,STABLE BEAMS,6500,248372.606,243351.544,34.3,PXL
281797:5345,535:535,09/28/16 14:44:06,STABLE BEAMS,6500,247868.527,242578.307,34.3,PXL
281797:5345,536:536,09/28/16 14:44:29,STABLE BEAMS,6500,248035.187,197638.939,34.3,PXL
281797:5345,537:537,09/28/16 14:44:52,STABLE BEAMS,6500,247631.310,242413.094,34.2,PXL
281797:5345,538:538,09/28/16 14:45:16,STABLE BEAMS,6500,247587.475,242248.542,34.2,PXL
281797:5345,539:539,09/28/16 14:45:39,STABLE BEAMS,6500,248073.389,242843.586,34.3,PXL
281797:5345,540:540,09/28/16 14:46:02,STABLE BEAMS,6500,247182.145,242245.369,34.2,PXL
281797:5345,541:541,09/28/16 14:46:25,STABLE BEAMS,6500,247082.700,232187.422,34.2,PXL
281797:5345,542:542,09/28/16 14:46:49,STABLE BEAMS,6500,247479.598,241615.816,34.2,PXL
281797:5345,543:543,09/28/16 14:47:12,STABLE BEAMS,6500,247121.522,242180.315,34.2,PXL
281797:5345,544:544,09/28/16 14:47:35,STABLE BEAMS,6500,247110.520,242240.716,34.2,PXL
281797:5345,545:545,09/28/16 14:47:59,STABLE BEAMS,6500,246604.414,238017.317,34.1,PXL
281797:5345,546:546,09/28/16 14:48:22,STABLE BEAMS,6500,247269.970,238953.193,34.2,PXL
281797:5345,547:547,09/28/16 14:48:45,STABLE BEAMS,6500,246875.130,240986.296,34.1,PXL
281797:5345,548:548,09/28/16 14:49:09,STABLE BEAMS,6500,245742.475,240840.668,34.0,PXL
281797:5345,549:549,09/28/16 14:49:32,STABLE BEAMS,6500,246338.449,241147.672,34.1,PXL
281797:5345,550:550,09/28/16 14:49:55,STABLE BEAMS,6500,246556.897,241666.599,34.1,PXL
281797:5345,551:551,09/28/16 14:50:19,STABLE BEAMS,6500,246332.708,240856.816,34.1,PXL
281797:5345,552:552,09/28/16 14:50:42,STABLE BEAMS,6500,246259.459,241563.738,34.1,PXL
281797:5345,553:553,09/28/16 14:51:05,STABLE BEAMS,6500,245445.997,241020.921,33.9,PXL
281797:5345,554:554,09/28/16 14:51:28,STABLE BEAMS,6500,245466.190,240742.528,33.9,PXL
281797:5345,555:555,09/28/16 14:51:52,STABLE BEAMS,6500,245658.952,241224.066,34.0,PXL
281797:5345,556:556,09/28/16 14:52:15,STABLE BEAMS,6500,245034.648,237271.404,33.9,PXL
281797:5345,557:557,09/28/16 14:52:38,STABLE BEAMS,6500,245487.032,241121.829,33.9,PXL
281797:5345,558:558,09/28/16 14:53:02,STABLE BEAMS,6500,245592.202,240909.936,34.0,PXL
281797:5345,559:559,09/28/16 14:53:25,STABLE BEAMS,6500,245348.920,240338.646,33.9,PXL
281797:5345,560:560,09/28/16 14:53:48,STABLE BEAMS,6500,245228.834,240847.905,33.9,PXL
281797:5345,561:561,09/28/16 14:54:12,STABLE BEAMS,6500,245156.900,240580.932,33.9,PXL
281797:5345,562:562,09/28/16 14:54:35,STABLE BEAMS,6500,245027.236,240226.319,33.9,PXL
281797:5345,563:563,09/28/16 14:54:58,STABLE BEAMS,6500,245397.211,240735.631,33.9,PXL
281797:5345,564:564,09/28/16 14:55:22,STABLE BEAMS,6500,244416.254,236952.866,33.8,PXL
281797:5345,565:565,09/28/16 14:55:45,STABLE BEAMS,6500,243570.485,236141.175,33.7,PXL
281797:5345,566:566,09/28/16 14:56:08,STABLE BEAMS,6500,243877.407,233372.537,33.7,PXL
281797:5345,567:567,09/28/16 14:56:32,STABLE BEAMS,6500,243561.943,236996.150,33.7,PXL
281797:5345,568:568,09/28/16 14:56:55,STABLE BEAMS,6500,243605.778,236495.966,33.7,PXL
281797:5345,569:569,09/28/16 14:57:18,STABLE BEAMS,6500,243666.495,236291.885,33.7,PXL
281797:5345,570:570,09/28/16 14:57:41,STABLE BEAMS,6500,243195.992,235512.247,33.6,PXL
281797:5345,571:571,09/28/16 14:58:05,STABLE BEAMS,6500,242570.542,232288.158,33.5,PXL
281797:5345,572:572,09/28/16 14:58:28,STABLE BEAMS,6500,243038.786,215189.282,33.6,PXL
281797:5345,573:573,09/28/16 14:58:51,STABLE BEAMS,6500,234814.270,229013.678,32.5,PXL
281797:5345,574:574,09/28/16 14:59:15,STABLE BEAMS,6500,237430.521,231957.473,32.8,PXL
281797:5345,575:575,09/28/16 14:59:38,STABLE BEAMS,6500,229594.919,224644.104,31.7,PXL
281797:5345,576:576,09/28/16 15:00:01,STABLE BEAMS,6500,233433.769,227344.664,32.3,PXL
281797:5345,577:577,09/28/16 15:00:25,STABLE BEAMS,6500,238193.108,232458.563,32.9,PXL
281797:5345,578:578,09/28/16 15:00:48,STABLE BEAMS,6500,242640.062,235997.140,33.6,PXL
281797:5345,579:579,09/28/16 15:01:11,STABLE BEAMS,6500,242460.777,207467.975,33.5,PXL
281797:5345,580:580,09/28/16 15:01:35,STABLE BEAMS,6500,242556.818,235671.400,33.5,PXL
281797:5345,581:581,09/28/16 15:01:58,STABLE BEAMS,6500,242181.319,235666.649,33.5,PXL
281797:5345,582:582,09/28/16 15:02:21,STABLE BEAMS,6500,241987.613,224625.769,33.5,PXL
281797:5345,583:583,09/28/16 15:02:45,STABLE BEAMS,6500,241412.249,120400.885,33.4,PXL
281797:5345,584:584,09/28/16 15:03:08,STABLE BEAMS,6500,241466.420,231681.577,33.4,PXL
281797:5345,585:585,09/28/16 15:03:31,STABLE BEAMS,6500,242021.375,235263.664,33.5,PXL
281797:5345,586:586,09/28/16 15:03:54,STABLE BEAMS,6500,241373.907,235023.420,33.4,PXL
281797:5345,587:587,09/28/16 15:04:18,STABLE BEAMS,6500,241191.279,231501.338,33.4,PXL
281797:5345,588:588,09/28/16 15:04:41,STABLE BEAMS,6500,241407.499,234412.513,33.4,PXL
281797:5345,589:589,09/28/16 15:05:04,STABLE BEAMS,6500,241067.867,213958.590,33.3,PXL
281797:5345,590:590,09/28/16 15:05:28,STABLE BEAMS,6500,241357.305,234965.247,33.4,PXL
281797:5345,591:591,09/28/16 15:05:51,STABLE BEAMS,6500,240752.109,234011.884,33.3,PXL
281797:5345,592:592,09/28/16 15:06:14,STABLE BEAMS,6500,241362.179,234692.161,33.4,PXL
281797:5345,593:593,09/28/16 15:06:38,STABLE BEAMS,6500,240283.989,233897.432,33.2,PXL
281797:5345,594:594,09/28/16 15:07:01,STABLE BEAMS,6500,240801.747,226203.882,33.3,PXL
281797:5345,595:595,09/28/16 15:07:24,STABLE BEAMS,6500,240249.005,212975.656,33.2,PXL
281797:5345,596:596,09/28/16 15:07:48,STABLE BEAMS,6500,240197.820,232287.797,33.2,PXL
281797:5345,597:597,09/28/16 15:08:11,STABLE BEAMS,6500,240858.734,232839.476,33.3,PXL
281797:5345,598:598,09/28/16 15:08:34,STABLE BEAMS,6500,240175.988,232720.125,33.2,PXL
281797:5345,599:599,09/28/16 15:08:58,STABLE BEAMS,6500,240069.054,232506.544,33.2,PXL
281797:5345,600:600,09/28/16 15:09:21,STABLE BEAMS,6500,239999.008,229883.907,33.2,PXL
281797:5345,601:601,09/28/16 15:09:44,STABLE BEAMS,6500,239729.515,232779.446,33.1,PXL
281797:5345,602:602,09/28/16 15:10:07,STABLE BEAMS,6500,239323.550,232206.217,33.1,PXL
281797:5345,603:603,09/28/16 15:10:31,STABLE BEAMS,6500,240036.359,232713.616,33.2,PXL
281797:5345,604:604,09/28/16 15:10:54,STABLE BEAMS,6500,240085.672,226537.215,33.2,PXL
281797:5345,605:605,09/28/16 15:11:17,STABLE BEAMS,6500,238789.855,232174.367,33.0,PXL
281797:5345,606:606,09/28/16 15:11:41,STABLE BEAMS,6500,239109.914,231849.601,33.1,PXL
281797:5345,607:607,09/28/16 15:12:04,STABLE BEAMS,6500,238826.588,230969.088,33.0,PXL
281797:5345,608:608,09/28/16 15:12:27,STABLE BEAMS,6500,238675.850,230771.422,33.0,PXL
281797:5345,609:609,09/28/16 15:12:51,STABLE BEAMS,6500,238696.738,231881.072,33.0,PXL
281797:5345,610:610,09/28/16 15:13:14,STABLE BEAMS,6500,238574.703,232089.944,33.0,PXL
281797:5345,611:611,09/28/16 15:13:37,STABLE BEAMS,6500,238045.202,227923.564,32.9,PXL
281797:5345,612:612,09/28/16 15:14:01,STABLE BEAMS,6500,237884.112,227237.923,32.9,PXL
281797:5345,613:613,09/28/16 15:14:24,STABLE BEAMS,6500,238439.686,231483.616,33.0,PXL
281797:5345,614:614,09/28/16 15:14:47,STABLE BEAMS,6500,238002.821,230900.575,32.9,PXL
281797:5345,615:615,09/28/16 15:15:10,STABLE BEAMS,6500,237964.231,218216.899,32.9,PXL
281797:5345,616:616,09/28/16 15:15:34,STABLE BEAMS,6500,237989.421,224972.042,32.9,PXL
281797:5345,617:617,09/28/16 15:15:57,STABLE BEAMS,6500,237352.940,226905.743,32.8,PXL
281797:5345,618:618,09/28/16 15:16:20,STABLE BEAMS,6500,237456.825,223628.968,32.8,PXL
281797:5345,619:619,09/28/16 15:16:44,STABLE BEAMS,6500,237615.377,227732.330,32.9,PXL
281797:5345,620:620,09/28/16 15:17:07,STABLE BEAMS,6500,237665.401,231404.634,32.9,PXL
281797:5345,621:621,09/28/16 15:17:30,STABLE BEAMS,6500,237283.698,230140.205,32.8,PXL
281797:5345,622:622,09/28/16 15:17:54,STABLE BEAMS,6500,237259.405,204492.715,32.8,PXL
281797:5345,623:623,09/28/16 15:18:17,STABLE BEAMS,6500,237543.412,231125.413,32.8,PXL
281797:5345,624:624,09/28/16 15:18:40,STABLE BEAMS,6500,237317.568,227473.731,32.8,PXL
281797:5345,625:625,09/28/16 15:19:04,STABLE BEAMS,6500,237184.300,230090.184,32.8,PXL
281797:5345,626:626,09/28/16 15:19:27,STABLE BEAMS,6500,236756.255,229745.741,32.7,PXL
281797:5345,627:627,09/28/16 15:19:50,STABLE BEAMS,6500,236489.454,229732.462,32.7,PXL
281797:5345,628:628,09/28/16 15:20:13,STABLE BEAMS,6500,236893.407,230604.043,32.8,PXL
281797:5345,629:629,09/28/16 15:20:37,STABLE BEAMS,6500,237067.107,196477.610,32.8,PXL
281797:5345,630:630,09/28/16 15:21:00,STABLE BEAMS,6500,236841.511,83897.099,32.7,PXL
281797:5345,631:631,09/28/16 15:21:23,STABLE BEAMS,6500,236927.169,231020.060,32.8,PXL
281797:5345,632:632,09/28/16 15:21:47,STABLE BEAMS,6500,236217.423,230311.595,32.7,PXL
281797:5345,633:633,09/28/16 15:22:10,STABLE BEAMS,6500,236214.499,230638.379,32.7,PXL
281797:5345,634:634,09/28/16 15:22:33,STABLE BEAMS,6500,236624.487,227523.373,32.7,PXL
281797:5345,635:635,09/28/16 15:22:57,STABLE BEAMS,6500,236293.426,230454.421,32.7,PXL
281797:5345,636:636,09/28/16 15:23:20,STABLE BEAMS,6500,236290.502,141512.316,32.7,PXL
281797:5345,637:637,09/28/16 15:23:43,STABLE BEAMS,6500,235793.401,152370.125,32.6,PXL
281797:5345,638:638,09/28/16 15:24:07,STABLE BEAMS,6500,236226.227,230986.445,32.7,PXL
281797:5345,639:639,09/28/16 15:24:30,STABLE BEAMS,6500,235445.336,229578.078,32.6,PXL
281797:5345,640:640,09/28/16 15:24:53,STABLE BEAMS,6500,235783.436,229584.932,32.6,PXL
281797:5345,641:641,09/28/16 15:25:17,STABLE BEAMS,6500,236220.734,227015.040,32.7,PXL
281797:5345,642:642,09/28/16 15:25:40,STABLE BEAMS,6500,235543.311,210154.776,32.6,PXL
281797:5345,643:643,09/28/16 15:26:03,STABLE BEAMS,6500,235488.103,225731.674,32.6,PXL
281797:5345,644:644,09/28/16 15:26:26,STABLE BEAMS,6500,235257.246,225819.366,32.5,PXL
281797:5345,645:645,09/28/16 15:26:50,STABLE BEAMS,6500,235590.070,228195.913,32.6,PXL
281797:5345,646:646,09/28/16 15:27:13,STABLE BEAMS,6500,234875.852,228711.359,32.5,PXL
281797:5345,647:647,09/28/16 15:27:36,STABLE BEAMS,6500,235023.341,228891.479,32.5,PXL
281797:5345,648:648,09/28/16 15:28:00,STABLE BEAMS,6500,235346.866,229540.598,32.5,PXL
281797:5345,649:649,09/28/16 15:28:23,STABLE BEAMS,6500,234651.076,227898.496,32.4,PXL
281797:5345,650:650,09/28/16 15:28:46,STABLE BEAMS,6500,234940.220,228697.388,32.5,PXL
281797:5345,651:651,09/28/16 15:29:10,STABLE BEAMS,6500,234801.628,201167.715,32.5,PXL
281797:5345,652:652,09/28/16 15:29:33,STABLE BEAMS,6500,234773.065,229004.101,32.5,PXL
281797:5345,653:653,09/28/16 15:29:56,STABLE BEAMS,6500,233820.934,224908.438,32.3,PXL
281797:5345,654:654,09/28/16 15:30:20,STABLE BEAMS,6500,234233.089,228173.293,32.4,PXL
281797:5345,655:655,09/28/16 15:30:43,STABLE BEAMS,6500,234287.275,228224.292,32.4,PXL
281797:5345,656:656,09/28/16 15:31:06,STABLE BEAMS,6500,234302.206,228216.287,32.4,PXL
281797:5345,657:657,09/28/16 15:31:30,STABLE BEAMS,6500,233881.403,227833.677,32.3,PXL
281797:5345,658:658,09/28/16 15:31:53,STABLE BEAMS,6500,233203.376,226627.683,32.2,PXL
281797:5345,659:659,09/28/16 15:32:16,STABLE BEAMS,6500,234011.113,228041.953,32.4,PXL
281797:5345,660:660,09/28/16 15:32:39,STABLE BEAMS,6500,233871.067,224629.548,32.3,PXL
281797:5345,661:661,09/28/16 15:33:03,STABLE BEAMS,6500,233950.474,227684.611,32.3,PXL
281797:5345,662:662,09/28/16 15:33:26,STABLE BEAMS,6500,233369.262,199070.574,32.3,PXL
281797:5345,663:663,09/28/16 15:33:49,STABLE BEAMS,6500,233030.806,227356.975,32.2,PXL
281797:5345,664:664,09/28/16 15:34:13,STABLE BEAMS,6500,233519.025,227648.511,32.3,PXL
281797:5345,665:665,09/28/16 15:34:36,STABLE BEAMS,6500,233229.541,227306.255,32.3,PXL
281797:5345,666:666,09/28/16 15:34:59,STABLE BEAMS,6500,232679.971,226773.122,32.2,PXL
281797:5345,667:667,09/28/16 15:35:23,STABLE BEAMS,6500,232624.934,226412.444,32.2,PXL
281797:5345,668:668,09/28/16 15:35:46,STABLE BEAMS,6500,232177.532,226312.745,32.1,PXL
281797:5345,669:669,09/28/16 15:36:09,STABLE BEAMS,6500,231908.642,226384.113,32.1,PXL
281797:5345,670:670,09/28/16 15:36:33,STABLE BEAMS,6500,231587.748,226115.737,32.0,PXL
281797:5345,671:671,09/28/16 15:36:56,STABLE BEAMS,6500,231747.321,226330.444,32.0,PXL
281797:5345,672:672,09/28/16 15:37:19,STABLE BEAMS,6500,231714.688,226172.680,32.0,PXL
281797:5345,673:673,09/28/16 15:37:42,STABLE BEAMS,6500,231969.900,227148.778,32.1,PXL
281797:5345,674:674,09/28/16 15:38:06,STABLE BEAMS,6500,231274.837,226466.037,32.0,PXL
281797:5345,675:675,09/28/16 15:38:29,STABLE BEAMS,6500,231419.371,226667.541,32.0,PXL
281797:5345,676:676,09/28/16 15:38:52,STABLE BEAMS,6500,231165.768,226457.011,32.0,PXL
281797:5345,677:677,09/28/16 15:39:16,STABLE BEAMS,6500,231553.614,226476.026,32.0,PXL
281797:5345,678:678,09/28/16 15:39:39,STABLE BEAMS,6500,231775.095,226735.750,32.0,PXL
281797:5345,679:679,09/28/16 15:40:02,STABLE BEAMS,6500,231614.748,226543.308,32.0,PXL
281797:5345,680:680,09/28/16 15:40:26,STABLE BEAMS,6500,231070.671,226042.840,32.0,PXL
281797:5345,681:681,09/28/16 15:40:49,STABLE BEAMS,6500,230856.154,226139.393,31.9,PXL
281797:5345,682:682,09/28/16 15:41:12,STABLE BEAMS,6500,230875.170,225609.310,31.9,PXL
281797:5345,683:683,09/28/16 15:41:36,STABLE BEAMS,6500,231268.169,226260.379,32.0,PXL
281797:5345,684:684,09/28/16 15:41:59,STABLE BEAMS,6500,231370.182,203062.152,32.0,PXL
281797:5345,685:685,09/28/16 15:42:22,STABLE BEAMS,6500,230896.600,225886.604,31.9,PXL
281797:5345,686:686,09/28/16 15:42:46,STABLE BEAMS,6500,231245.640,226509.412,32.0,PXL
281797:5345,687:687,09/28/16 15:43:09,STABLE BEAMS,6500,231483.692,226745.064,32.0,PXL
281797:5345,688:688,09/28/16 15:43:32,STABLE BEAMS,6500,230978.700,226264.472,31.9,PXL
281797:5345,689:689,09/28/16 15:43:55,STABLE BEAMS,6500,230825.734,224955.616,31.9,PXL
281797:5345,690:690,09/28/16 15:44:19,STABLE BEAMS,6500,230352.322,225124.146,31.9,PXL
281797:5345,691:691,09/28/16 15:44:42,STABLE BEAMS,6500,230332.532,224740.539,31.8,PXL
281797:5345,692:692,09/28/16 15:45:05,STABLE BEAMS,6500,230179.659,225182.517,31.8,PXL
281797:5345,693:693,09/28/16 15:45:29,STABLE BEAMS,6500,230115.152,225151.754,31.8,PXL
281797:5345,694:694,09/28/16 15:45:52,STABLE BEAMS,6500,229932.478,225001.805,31.8,PXL
281797:5345,695:695,09/28/16 15:46:15,STABLE BEAMS,6500,229889.896,218048.782,31.8,PXL
281797:5345,696:696,09/28/16 15:46:39,STABLE BEAMS,6500,230278.408,225062.150,31.8,PXL
281797:5345,697:697,09/28/16 15:47:02,STABLE BEAMS,6500,230232.097,225035.078,31.8,PXL
281797:5345,698:698,09/28/16 15:47:25,STABLE BEAMS,6500,229843.802,225263.109,31.8,PXL
281797:5345,699:699,09/28/16 15:47:49,STABLE BEAMS,6500,229989.573,225395.404,31.8,PXL
281797:5345,700:700,09/28/16 15:48:12,STABLE BEAMS,6500,229067.413,224486.095,31.7,PXL
281797:5345,701:701,09/28/16 15:48:35,STABLE BEAMS,6500,229883.351,225300.762,31.8,PXL
281797:5345,702:702,09/28/16 15:48:58,STABLE BEAMS,6500,229967.277,221603.131,31.8,PXL
281797:5345,703:703,09/28/16 15:49:22,STABLE BEAMS,6500,229555.169,224722.935,31.7,PXL
281797:5345,704:704,09/28/16 15:49:45,STABLE BEAMS,6500,229233.021,224679.142,31.7,PXL
281797:5345,705:705,09/28/16 15:50:08,STABLE BEAMS,6500,228860.075,224350.359,31.6,PXL
281797:5345,706:706,09/28/16 15:50:32,STABLE BEAMS,6500,228656.853,223852.764,31.6,PXL
281797:5345,707:707,09/28/16 15:50:55,STABLE BEAMS,6500,228906.587,224340.647,31.7,PXL
281797:5345,708:708,09/28/16 15:51:18,STABLE BEAMS,6500,228674.879,223886.319,31.6,PXL
281797:5345,709:709,09/28/16 15:51:42,STABLE BEAMS,6500,229298.054,224457.142,31.7,PXL
281797:5345,710:710,09/28/16 15:52:05,STABLE BEAMS,6500,228942.624,221315.748,31.7,PXL
281797:5345,711:711,09/28/16 15:52:28,STABLE BEAMS,6500,229352.024,224262.612,31.7,PXL
281797:5345,712:712,09/28/16 15:52:52,STABLE BEAMS,6500,228913.163,192535.998,31.7,PXL
281797:5345,713:713,09/28/16 15:53:15,STABLE BEAMS,6500,228160.634,95195.382,31.5,PXL
281797:5345,714:714,09/28/16 15:53:38,STABLE BEAMS,6500,228396.288,223797.111,31.6,PXL
281797:5345,715:715,09/28/16 15:54:02,STABLE BEAMS,6500,227658.504,221615.404,31.5,PXL
281797:5345,716:716,09/28/16 15:54:25,STABLE BEAMS,6500,228502.309,214148.636,31.6,PXL
281797:5345,717:717,09/28/16 15:54:48,STABLE BEAMS,6500,228339.146,213994.913,31.6,PXL
281797:5345,718:718,09/28/16 15:55:12,STABLE BEAMS,6500,228270.183,223263.281,31.6,PXL
281797:5345,719:719,09/28/16 15:55:35,STABLE BEAMS,6500,227871.769,222912.510,31.5,PXL
281797:5345,720:720,09/28/16 15:55:58,STABLE BEAMS,6500,228040.595,223062.994,31.5,PXL
281797:5345,721:721,09/28/16 15:56:21,STABLE BEAMS,6500,227873.239,222916.917,31.5,PXL
